Stock,Symbol,Type,Shares Held,Market Value,% of Portfolio,Previous % of Portfolio,Ranking,Change in shares,% Change,Change Type,% Ownership,Qtr first owned,sector,source_type,source_date,Avg Price,Recent Price
Spdr doubleline emerging markets fixed income etf,EMTL,"",37.0,2000.0,3.80139e-07,,6564,37.0,,new,No Data,Q3 2020,FINANCE,13F,09/30/2020,49.91,51.005
Avalon globocare corp,AVCO,"",1698.0,2000.0,3.80139e-07,0.0,6565,-7033.0,-80.552056,reduction,0.0021207,Q2 2019,HEALTH CARE,13F,09/30/2020,1.93,1.19
Sos limited ads,SOS,"",1308.0,2000.0,3.80139e-07,0.0,6566,-36.0,-2.678571,reduction,0.0069192,Q2 2017,FINANCE,13F,09/30/2020,1.21,1.26
Nuveen enhanced yield 1 5 year us aggreg,NUSA,"",89.0,2000.0,3.80139e-07,,6567,89.0,,new,No Data,Q3 2020,FINANCE,13F,09/30/2020,25.545,25.546
Zomedica pharmaceuticals corp,ZOM,"",21605.0,2000.0,3.80139e-07,,6568,21605.0,,new,0.0199975,Q4 2017,HEALTH CARE,13F,09/30/2020,0.11,0.229
Dunxin financial holdings ltd,DXF,"",2300.0,2000.0,3.80139e-07,,6569,2300.0,,new,N/A,Q3 2020, ,13F,09/30/2020,,
Priority technology holdings inc,PRTH,"",754.0,2000.0,3.80139e-07,0.0,6570,-1607.0,-68.06438,reduction,N/A,Q2 2019, ,13F,09/30/2020,,
Qutoutiao inc,QTT,"",805.0,2000.0,3.80139e-07,0.0001,6571,-124373.0,-99.356916,reduction,0.0003017,Q3 2018,INFORMATION TECHNOLOGY,13F,09/30/2020,3.05,1.64
Bm technologies inc com,BMTX,"",200.0,2000.0,3.80139e-07,0.0,6572,181.0,952.631579,addition,0.0026928,Q4 2018,FINANCE,13F,09/30/2020,10.3799,14.57
Rmg acquisition corp,RMG,"",179.0,2000.0,3.80139e-07,0.0,6573,-69.0,-27.822581,reduction,0.0006226,Q2 2019,FINANCE,13F,09/30/2020,9.9,34.0
Sonim technologies inc,SONM,"",1992.0,2000.0,3.80139e-07,0.0,6574,-3046.0,-60.4605,reduction,0.0030214,Q2 2019,INFORMATION TECHNOLOGY,13F,09/30/2020,2.88,0.647
Acamar partners acquisition corp,ACAM,"",172.0,2000.0,3.80139e-07,0.0,6575,-103.0,-37.454545,reduction,0.0004503,Q3 2019,FINANCE,13F,09/30/2020,9.92,10.48
Insurance acquisition corp,SFT,"",137.0,2000.0,3.80139e-07,0.0,6576,-67.0,-32.843137,reduction,0.0006633,Q3 2019,FINANCE,13F,09/30/2020,12.96,9.18
Jiayin group inc,JFIN,"",550.0,2000.0,3.80139e-07,,6577,550.0,,new,0.0010180,Q1 2020,FINANCE,13F,09/30/2020,3.33,3.233
Roundhill bitkraft esports & digital entertainment etf,NERD,"",75.0,2000.0,3.80139e-07,,6578,75.0,,new,No Data,Q3 2020,FINANCE,13F,09/30/2020,24.76,29.989
Switchback energy acquisition units class a,SBE/U,"",115.0,2000.0,3.80139e-07,,6579,115.0,,new,0.2300000,Q3 2020, ,13F,09/30/2020,,
Xl fleet corp. class a,XL,"",166.0,2000.0,3.80139e-07,0.0,6580,-111.0,-40.072202,reduction,0.0005774,Q4 2019,FINANCE,13F,09/30/2020,9.94,29.78
Sundial growers inc,SNDL,"",8432.0,2000.0,3.80139e-07,0.0,6581,7132.0,548.615385,addition,0.0058305,Q3 2019,HEALTH CARE,13F,09/30/2020,0.8575,0.473
Greenland technologies holding ord shs,GTEC,"",685.0,2000.0,3.80139e-07,,6582,685.0,,new,N/A,Q3 2020, ,13F,09/30/2020,,
Experience investment corp. class a,EXPC,"",174.0,2000.0,3.80139e-07,0.0,6583,-236.0,-57.560976,reduction,0.0005062,Q4 2019,FINANCE,13F,09/30/2020,9.83,10.97
Amplitude healthcare acquisition corp,AMHCU,"",150.0,2000.0,3.80139e-07,0.0,6584,0.0,0.0,,N/A,Q4 2019,FINANCE,13F,09/30/2020,10.07,11.05
New providence acquisition corp. class a,NPA,"",174.0,2000.0,3.80139e-07,0.0,6585,-658.0,-79.086538,reduction,0.0006052,Q4 2019,FINANCE,13F,09/30/2020,9.94,13.42
Juniper industrial holdings  inc.,JIH,"",161.0,2000.0,3.80139e-07,0.0,6586,-115.0,-41.666667,reduction,0.0003733,Q1 2020,FINANCE,13F,09/30/2020,9.62,11.13
Neurobo pharmaceuticals ord shs,NRBO,"",507.0,2000.0,3.80139e-07,0.0,6587,-892.0,-63.759828,reduction,N/A,Q4 2019, ,13F,09/30/2020,,
Stable road acquisition corp. class a,SRAC,"",178.0,2000.0,3.80139e-07,0.0,6588,-107.0,-37.54386,reduction,0.0008052,Q1 2020,FINANCE,13F,09/30/2020,9.75,19.08
Curiositystream inc.,CURI,"",176.0,2000.0,3.80139e-07,0.0,6589,-125.0,-41.528239,reduction,0.0009418,Q1 2020,FINANCE,13F,09/30/2020,9.81,13.8
Porch group inc com,PRCH,"",167.0,2000.0,3.80139e-07,0.0,6590,-219.0,-56.735751,reduction,0.0007745,Q1 2020,FINANCE,13F,09/30/2020,9.66,15.03
Betterware de mexico sa de cv ord shs,BWMX,"",100.0,2000.0,3.80139e-07,,6591,100.0,,new,N/A,Q3 2020, ,13F,09/30/2020,,
Collective growth corp.,CGRO,"",178.0,2000.0,3.80139e-07,,6592,178.0,,new,0.0009362,Q3 2020,FINANCE,13F,09/30/2020,9.86,15.5
Gigcapital3  inc.,GIK,"",164.0,2000.0,3.80139e-07,,6593,164.0,,new,0.0006334,Q3 2020,FINANCE,13F,09/30/2020,9.95,14.07
Longview acquisition corp.,LGVW,"",178.0,2000.0,3.80139e-07,,6594,178.0,,new,0.0003440,Q3 2020,FINANCE,13F,09/30/2020,9.82,21.06
Foley trasimene acquisition corp.,WPF,"",170.0,2000.0,3.80139e-07,,6595,170.0,,new,0.0001643,Q3 2020,FINANCE,13F,09/30/2020,10.36,11.35
Hudson executive investment corp.,HEC,"",178.0,2000.0,3.80139e-07,,6596,178.0,,new,0.0003440,Q3 2020,FINANCE,13F,09/30/2020,9.83,10.61
Fusion acquisition corp.,FUSE,"",178.0,2000.0,3.80139e-07,,6597,178.0,,new,N/A,Q3 2020,FINANCE,13F,09/30/2020,9.83,10.4
Harmony biosciences holdings  inc.,HRMY,"",50.0,2000.0,3.80139e-07,,6598,50.0,,new,0.0000785,Q3 2020,HEALTH CARE,13F,09/30/2020,33.9,36.48
Gs acquisition holdings corp. ii,GSAH,"",170.0,2000.0,3.80139e-07,,6599,170.0,,new,N/A,Q3 2020,FINANCE,13F,09/30/2020,10.76,10.85
Vistas media acquisition company inc.,VMAC,"",180.0,2000.0,3.80139e-07,,6600,180.0,,new,N/A,Q3 2020,FINANCE,13F,09/30/2020,9.84,10.01
Property solutions acquisition corp.,PSAC,"",180.0,2000.0,3.80139e-07,,6601,180.0,,new,N/A,Q3 2020,FINANCE,13F,09/30/2020,9.81,10.0
Hycroft mining holding equity warrant exp 22 oct 2022,HYMCZ,"",8553.0,2000.0,3.80139e-07,,6602,8553.0,,new,N/A,Q3 2020, ,13F,09/30/2020,,
Kingsway financial services inc.,KFS,"",400.0,1000.0,1.90069e-07,,6603,400.0,,new,0.0017873,Q3 2020,FINANCE,13F,09/30/2020,2.95,4.57
Fuel-tech  inc.,FTEK,"",1000.0,1000.0,1.90069e-07,0.0,6604,-100.0,-9.090909,reduction,0.0040484,Q1 2018,INDUSTRIALS,13F,09/30/2020,1.65,4.81
Arc document solutions inc,ARC,"",1448.0,1000.0,1.90069e-07,0.0,6605,-142.0,-8.930818,reduction,0.0033027,Q2 2020,INDUSTRIALS,13F,09/30/2020,1.0,1.42
Freightcar america inc,RAIL,"",473.0,1000.0,1.90069e-07,0.0,6606,-43.0,-8.333333,reduction,0.0035513,Q1 2012,INDUSTRIALS,13F,09/30/2020,2.93,2.57
Highpoint resources corp,HPR,"",99.98,1000.0,1.90069e-07,0.0,6607,-1055.92,-91.350463,reduction,0.0023223,Q2 2006,ENERGY,13F,09/30/2020,2.98,10.81
Pathfinder bancorp inc,PBHC,"",128.0,1000.0,1.90069e-07,0.0,6608,0.0,0.0,,0.0026925,Q1 2014,FINANCE,13F,09/30/2020,12.71,11.41
Delta apparel inc.,DLA,"",48.0,1000.0,1.90069e-07,0.0,6609,-1147.0,-95.983264,reduction,0.0006966,Q1 2013,CONSUMER DISCRETIONARY,13F,09/30/2020,28.57,20.79
Us gold corp,USAU,"",120.0,1000.0,1.90069e-07,0.0,6610,50.0,71.428571,addition,0.0033434,Q4 2013,INFORMATION TECHNOLOGY,13F,09/30/2020,435.7917,13.15
Realnetworks inc,RNWK,"",555.0,1000.0,1.90069e-07,0.0,6611,-6.0,-1.069519,reduction,0.0014502,Q1 2001,INFORMATION TECHNOLOGY,13F,09/30/2020,3.6,1.47
Apex glbl brands inc,APEX,"",194.0,1000.0,1.90069e-07,0.0,6612,177.3,1061.676647,addition,0.0344640,Q3 2018,CONSUMER DISCRETIONARY,13F,09/30/2020,126.5419,2.81
General moly inc,GMOLQ,"",4500.0,1000.0,1.90069e-07,0.0,6613,0.0,0.0,,N/A,Q2 2018,MATERIALS,13F,09/30/2020,0.31,0.03
Amtech systems inc.,ASYS,"",295.0,1000.0,1.90069e-07,0.0,6614,-190.0,-39.175258,reduction,0.0020999,Q3 2013,INFORMATION TECHNOLOGY,13F,09/30/2020,5.68,6.13
Perma-fix environmental services inc.,PESI,"",200.0,1000.0,1.90069e-07,0.0,6615,-1343.0,-87.038237,reduction,0.0016468,Q3 2017,INDUSTRIALS,13F,09/30/2020,3.85,6.05
Proshares ultrashort financials etf,SKF,"",75.0,1000.0,1.90069e-07,0.0,6616,-30.0,-28.571429,reduction,No Data,Q2 2016,FINANCE,13F,09/30/2020,20.18,8.27
Support.com inc,SPRT,"",541.0,1000.0,1.90069e-07,0.0,6617,1.0,0.185185,addition,0.0028356,Q4 2012,INFORMATION TECHNOLOGY,13F,09/30/2020,1.5405,2.08
Irsa propiedades comerciales s.a. adr,IRCP,"",102.0,1000.0,1.90069e-07,0.0,6618,-41.0,-28.671329,reduction,0.0003238,Q4 2018,REAL ESTATE,13F,09/30/2020,13.88,8.78
Ark restaurants corp.,ARKR,"",50.0,1000.0,1.90069e-07,0.0,6619,0.0,0.0,,0.0014276,Q1 2020,CONSUMER DISCRETIONARY,13F,09/30/2020,10.57,17.1
Sigmatron international  inc.,SGMA,"",390.0,1000.0,1.90069e-07,0.0,6620,-910.0,-70.0,reduction,0.0091927,Q4 2013,INFORMATION TECHNOLOGY,13F,09/30/2020,8.06,4.7
Crown crafts  inc.,CRWS,"",100.0,1000.0,1.90069e-07,0.0,6621,-400.0,-80.0,reduction,0.0009817,Q4 2013,CONSUMER DISCRETIONARY,13F,09/30/2020,6.05,7.15
Almaden minerals ltd,AAU,"",1700.0,1000.0,1.90069e-07,0.0,6622,0.0,0.0,,0.0014125,Q4 2010,MATERIALS,13F,09/30/2020,0.9,0.49
Vaalco energy inc,EGY,"",1053.0,1000.0,1.90069e-07,0.0,6623,-718.0,-40.542067,reduction,0.0018327,Q1 2006,ENERGY,13F,09/30/2020,1.75,1.74
Broadway financial corp. (de),BYFC,"",431.0,1000.0,1.90069e-07,0.0,6624,0.0,0.0,,0.0015371,Q4 2013,FINANCE,13F,09/30/2020,1.16,1.83
Federal agricultural mortgage corp. class a,AGM.A,"",10.0,1000.0,1.90069e-07,,6625,10.0,,new,0.0000932,Q3 2020,FINANCE,13F,09/30/2020,55.35,62.26
Ur energy inc,URG,"",1500.0,1000.0,1.90069e-07,0.0,6626,0.0,0.0,,0.0008841,Q4 2013,MATERIALS,13F,09/30/2020,0.74,0.82
Paramount gold nevada corp,PZG,"",1184.0,1000.0,1.90069e-07,0.0,6627,-69.0,-5.506784,reduction,0.0034888,Q2 2010,MATERIALS,13F,09/30/2020,1.47,1.09
Kingstone companies inc,KINS,"",159.0,1000.0,1.90069e-07,0.0,6628,0.0,0.0,,0.0014901,Q4 2013,FINANCE,13F,09/30/2020,10.52,6.523
China jo-jo drugstores  inc.,CJJD,"",1300.0,1000.0,1.90069e-07,0.0,6629,-250.0,-16.129032,reduction,0.0034245,Q2 2018,CONSUMER STAPLES,13F,09/30/2020,1.67,1.03
Blueknight energy partners l.p. l.l.c.,BKEP,"",826.0,1000.0,1.90069e-07,0.0,6630,0.0,0.0,,0.0020077,Q2 2011,ENERGY,13F,09/30/2020,1.32,2.1
Global x msci china industrials etf,CHII,"",42.0,1000.0,1.90069e-07,0.0,6631,0.0,0.0,,No Data,Q4 2013,FINANCE,13F,09/30/2020,16.1,14.54
E-tracs linked to the bloomberg commodity index total return etn due 10/31/2039,DJCI,"",68.0,1000.0,1.90069e-07,0.0,6632,-7920.0,-99.148723,reduction,No Data,Q4 2011,FINANCE,13F,09/30/2020,12.01,
Vertex energy inc com,VTNR,"",1000.0,1000.0,1.90069e-07,0.0,6633,-2000.0,-66.666667,reduction,N/A,Q3 2019,INDUSTRIALS,13F,09/30/2020,,
Tsr inc,TSRI,"",175.0,1000.0,1.90069e-07,0.0,6634,0.0,0.0,,0.0089192,Q2 2019,INFORMATION TECHNOLOGY,13F,09/30/2020,3.89,7.33
Biocardia inc,BCDA,"",533.0,1000.0,1.90069e-07,0.0,6635,0.0,0.0,,0.0042895,Q3 2019,HEALTH CARE,13F,09/30/2020,3.56,3.83
Tonix pharmaceuticals holding corp,TNXP,"",600.0,1000.0,1.90069e-07,0.0,6636,598.0,29900.0,addition,0.0004584,Q3 2013,HEALTH CARE,13F,09/30/2020,253023.1056,0.67
Net element inc,NETE,"",120.0,1000.0,1.90069e-07,0.0,6637,100.0,500.0,addition,0.0026106,Q2 2020,ENERGY,13F,09/30/2020,8.9433,12.24
Credit suisse ag,GLDI,"",78.0,1000.0,1.90069e-07,0.0,6638,-3640.0,-97.902098,reduction,No Data,Q1 2020,FINANCE,13F,09/30/2020,9.09,9.62
Barclays etn+ select mlp etn,ATMP,"",130.0,1000.0,1.90069e-07,0.0,6639,0.0,0.0,,No Data,Q2 2020,FINANCE,13F,09/30/2020,10.85,11.85
Supercom ltd,SPCB,"",1500.0,1000.0,1.90069e-07,0.0,6640,-1070.0,-41.634241,reduction,0.0092104,Q1 2014,INFORMATION TECHNOLOGY,13F,09/30/2020,3.83,1.06
Capa finance corp,CPTA,"",157.0,1000.0,1.90069e-07,0.0,6641,-2.03,-1.276489,reduction,0.0057910,Q4 2013,FINANCE,13F,09/30/2020,289.92,14.65
Plx pharma inc,PLXP,"",250.0,1000.0,1.90069e-07,0.0,6642,0.0,0.0,,0.0027304,Q1 2014,HEALTH CARE,13F,09/30/2020,3016.17,6.23
Ishares msci uae capped etf,UAE,"",60.0,1000.0,1.90069e-07,0.0,6643,0.0,0.0,,No Data,Q1 2016,FINANCE,13F,09/30/2020,13.56,11.92
Superior drilling products inc,SDPI,"",2000.0,1000.0,1.90069e-07,0.0,6644,0.0,0.0,,0.0078072,Q2 2018,ENERGY,13F,09/30/2020,1.32,0.57
Miragen therapeutics inc,MGEN,"",125.66,1000.0,1.90069e-07,0.0,6645,0.0,0.0,,0.0033280,Q1 2017,HEALTH CARE,13F,09/30/2020,0.45,17.63
Independence contract drilling inc,ICD,"",379.0,1000.0,1.90069e-07,0.0,6646,-884.0,-69.992082,reduction,0.0073185,Q3 2014,ENERGY,13F,09/30/2020,132.7,3.082
Salarius pharmaceuticals inc,SLRX,"",1598.0,1000.0,1.90069e-07,0.0,6647,-8802.0,-84.634615,reduction,0.0080624,Q1 2015,HEALTH CARE,13F,09/30/2020,1327.02,0.89
Xtrackers j.p. morgan esg usd high yield corporate bond etf,ESHY,"",70.0,1000.0,1.90069e-07,0.0,6648,0.0,0.0,,No Data,Q1 2019,FINANCE,13F,09/30/2020,22.32,21.0
Neos therapeutics inc,NEOS,"",1050.0,1000.0,1.90069e-07,0.0,6649,750.0,250.0,addition,0.0021103,Q3 2015,HEALTH CARE,13F,09/30/2020,1.2071,0.685
Conifer holdings inc,CNFR,"",415.0,1000.0,1.90069e-07,0.0,6650,0.0,0.0,,0.0043237,Q4 2015,FINANCE,13F,09/30/2020,7.36,2.58
Ferroglobe plc,GSM,"",2043.0,1000.0,1.90069e-07,0.0,6651,-4179.0,-67.164899,reduction,0.0012077,Q4 2015,MATERIALS,13F,09/30/2020,1.5,1.54
John hancock multifactor utilities etf,JHMU,"",32.0,1000.0,1.90069e-07,0.0,6652,0.0,0.0,,No Data,Q2 2019,FINANCE,13F,09/30/2020,32.03,30.14
Ishares fallen angels usd bond etf,FALN,"",47.0,1000.0,1.90069e-07,0.0,6653,45.0,2250.0,addition,No Data,Q2 2020,FINANCE,13F,09/30/2020,27.2536,29.32
Spdr s&p internet etf,XWEB,"",5.0,1000.0,1.90069e-07,,6654,5.0,,new,No Data,Q3 2020,FINANCE,13F,09/30/2020,118.31,161.494
Invesco bal multi-asset alloc etf,PSMB,"",45.0,1000.0,1.90069e-07,,6655,45.0,,new,No Data,Q3 2020,FINANCE,13F,09/30/2020,13.683,15.057
Second sight medical products inc,EYESW,"",13140.0,1000.0,1.90069e-07,0.0,6656,-33.0,-0.250512,reduction,N/A,Q1 2017, ,13F,09/30/2020,,
Forum merger corporation,FMCIW,"",100.0,1000.0,1.90069e-07,0.0,6657,0.0,0.0,,N/A,Q2 2020, ,13F,09/30/2020,,
Shiftpixy inc,PIXY,"",200.0,1000.0,1.90069e-07,0.0,6658,100.0,100.0,addition,0.0012043,Q2 2020,INFORMATION TECHNOLOGY,13F,09/30/2020,4.605,2.5
Amplify energy corp,AMPY,"",1514.0,1000.0,1.90069e-07,0.0,6659,-4260.0,-73.779009,reduction,N/A,Q3 2019,ENERGY,13F,09/30/2020,,
Nuverra environmental solutions inc,NES,"",374.0,1000.0,1.90069e-07,0.0,6660,-24.0,-6.030151,reduction,0.0023712,Q4 2017,ENERGY,13F,09/30/2020,4.31,2.56
Vaccinex inc,VCNX,"",578.0,1000.0,1.90069e-07,0.0,6661,278.0,92.666667,addition,0.0028765,Q3 2018,HEALTH CARE,13F,09/30/2020,3.3734,2.21
Adial pharmaceuticals inc,ADIL,"",535.0,1000.0,1.90069e-07,0.0,6662,0.0,0.0,,0.0039451,Q3 2018,HEALTH CARE,13F,09/30/2020,2.77,1.8
Laix inc,LAIX,"",600.0,1000.0,1.90069e-07,0.0,6663,0.0,0.0,,0.0012143,Q3 2018,INFORMATION TECHNOLOGY,13F,09/30/2020,11.93,1.4
Mogu inc,MOGU,"",300.0,1000.0,1.90069e-07,0.0,6664,0.0,0.0,,0.0002766,Q4 2018,CONSUMER DISCRETIONARY,13F,09/30/2020,20.49,2.475
Amci acquisition corp,AMCI,"",123.0,1000.0,1.90069e-07,,6665,123.0,,new,0.0006018,Q1 2019,FINANCE,13F,09/30/2020,10.34,15.5
Wealthbridge acquisition ltd,SJ,"",100.0,1000.0,1.90069e-07,0.0,6666,0.0,0.0,,0.0003489,Q2 2020,FINANCE,13F,09/30/2020,6.11,9.553
Diamondpeak holdings corporation,DPHCW,"",109.0,1000.0,1.90069e-07,,6667,109.0,,new,N/A,Q3 2020, ,13F,09/30/2020,,
Hennessy capital acquisition corporation iv,HCACW,"",434.0,1000.0,1.90069e-07,,6668,434.0,,new,N/A,Q3 2020, ,13F,09/30/2020,,
South mountain merger corp,SMMC,"",103.0,1000.0,1.90069e-07,0.0,6669,-20.0,-16.260163,reduction,0.0003296,Q3 2019,FINANCE,13F,09/30/2020,9.81,16.6
Ecmoho ltd ads,MOHO,"",1000.0,1000.0,1.90069e-07,,6670,1000.0,,new,0.0028836,Q3 2020,HEALTH CARE,13F,09/30/2020,1.38,2.21
Schwab long-term u.s. treasury etf,SCHQ,"",13.0,1000.0,1.90069e-07,,6671,13.0,,new,No Data,Q3 2020,FINANCE,13F,09/30/2020,56.718,54.61
Apex technology acquisition equity warrants exp 11 june 2026,APXTW,"",404.0,1000.0,1.90069e-07,,6672,404.0,,new,N/A,Q3 2020, ,13F,09/30/2020,,
Juniper industrial holdings redeemable equity warrants exp 13 nov 2026,JIH/WS,"",621.0,1000.0,1.90069e-07,,6673,621.0,,new,N/A,Q3 2020, ,13F,09/30/2020,,
Osprey technology acquisition corp.,SFTW,"",70.0,1000.0,1.90069e-07,,6674,70.0,,new,0.0001771,Q4 2019,FINANCE,13F,09/30/2020,10.19,10.648
Wisekey intl holding ag ads,WKEY,"",190.0,1000.0,1.90069e-07,,6675,190.0,,new,0.0013225,Q3 2020,INFORMATION TECHNOLOGY,13F,09/30/2020,6.56,6.042
Nexpoint real estate finance  inc.,NREF,"",49.0,1000.0,1.90069e-07,,6676,49.0,,new,0.0009311,Q3 2020,REAL ESTATE,13F,09/30/2020,14.68,16.42
Interprivate acquisition corp.,IPV,"",129.0,1000.0,1.90069e-07,0.0,6677,-290.0,-69.212411,reduction,N/A,Q1 2020,FINANCE,13F,09/30/2020,9.37,17.76
Nuzee  inc.,NUZE,"",49.0,1000.0,1.90069e-07,,6678,49.0,,new,N/A,Q3 2020,CONSUMER STAPLES,13F,09/30/2020,16.99,10.28
Dfp healthcare acquisitions corp.,DFPH,"",75.0,1000.0,1.90069e-07,,6679,75.0,,new,0.0002609,Q3 2020,FINANCE,13F,09/30/2020,10.38,10.8
Live oak acquisition corp.,LOAK,"",142.0,1000.0,1.90069e-07,,6680,142.0,,new,0.0005515,Q3 2020,FINANCE,13F,09/30/2020,10.08,22.15
Fortress value acquisition corp ii,FAII.U,"",120.0,1000.0,1.90069e-07,,6681,120.0,,new,N/A,Q3 2020,FINANCE,13F,09/30/2020,10.3,11.18
Capstar special purpose acquisition corp.,CPSR,"",142.0,1000.0,1.90069e-07,,6682,142.0,,new,N/A,Q3 2020,FINANCE,13F,09/30/2020,9.83,10.26
Artius acquisition inc. warrant,AACQW,"",625.0,1000.0,1.90069e-07,,6683,625.0,,new,N/A,Q3 2020, ,13F,09/30/2020,,
Tailored brands inc,TLRDQ,"",0.0,0.0,0.0,0.0003,6684,-1308548.0,-100.0,soldall,0.0000000,Q1 2001,CONSUMER DISCRETIONARY,13F,09/30/2020,2.5,
Bristol-myers squibb co,BMY,PRN,0.0,0.0,0.0,0.0,6685,-10000.0,-100.0,soldall,N/A,Q4 2015,HEALTH CARE,13F,09/30/2020,,61.15
Briggs & stratton corp,BGGSQ,"",0.0,0.0,0.0,0.0008,6686,-2911935.0,-100.0,soldall,0.0000000,Q1 2001,INDUSTRIALS,13F,09/30/2020,3.76,0.11
Rtw retailwinds inc,RTWIQ,"",0.0,0.0,0.0,0.0,6687,-12043.0,-100.0,soldall,0.0000000,Q4 2004,CONSUMER DISCRETIONARY,13F,09/30/2020,0.64,0.02
Seacor holdings inc.,CKH,PRN,0.0,0.0,0.0,0.0003,6688,-1325000.0,-100.0,soldall,N/A,Q2 2014,ENERGY,13F,09/30/2020,,41.51
Stein mart inc,SMRTQ,"",0.0,0.0,0.0,0.0,6689,-4761.0,-100.0,soldall,0.0000000,Q1 2001,CONSUMER DISCRETIONARY,13F,09/30/2020,0.57,0.01
Utstarcom holdings corp,UTSI,"",166.0,0.0,0.0,0.0,6690,-2834.0,-94.466667,reduction,0.0004621,Q1 2020,INFORMATION TECHNOLOGY,13F,09/30/2020,1.72,1.31
Teradyne inc,TER,PRN,0.0,0.0,0.0,0.0002,6691,-300000.0,-100.0,soldall,N/A,Q1 2019,INFORMATION TECHNOLOGY,13F,09/30/2020,,118.88
Destination xl group inc.,DXLG,"",55.0,0.0,0.0,0.0,6692,-6000.0,-99.09166,reduction,0.0001067,Q1 2006,CONSUMER DISCRETIONARY,13F,09/30/2020,2.78,0.23
Creative realities inc,CREX,"",0.0,0.0,0.0,0.0,6693,-53486.0,-100.0,soldall,0.0000000,Q2 2020,INFORMATION TECHNOLOGY,13F,09/30/2020,2.49,1.3
Jakks pacific,JAKK,"",3.0,0.0,0.0,0.0,6694,-89.4,-96.753247,reduction,0.0000707,Q3 2019,CONSUMER DISCRETIONARY,13F,09/30/2020,82.2,5.1
Valaris class a,VALPQ,"",0.0,0.0,0.0,0.0001,6695,-595739.0,-100.0,soldall,0.0000000,Q1 2001,ENERGY,13F,09/30/2020,11.2,0.06
Tech data corp.,TECD,"",0.0,0.0,0.0,0.0,6696,-763.0,-100.0,soldall,N/A,Q1 2001,INFORMATION TECHNOLOGY,13F,09/30/2020,140.97,
Legg mason inc.,LM,"",0.0,0.0,0.0,0.0008,6697,-73235.0,-100.0,soldall,N/A,Q1 2001,FINANCE,13F,09/30/2020,34.83,
Noble corp,NEBLQ,"",0.0,0.0,0.0,0.0,6698,-461516.0,-100.0,soldall,N/A,Q1 2001,ENERGY,13F,09/30/2020,2.52,0.03
Aware  inc.,AWRE,"",29.0,0.0,0.0,0.0,6699,1.0,3.571429,addition,0.0001349,Q3 2012,INFORMATION TECHNOLOGY,13F,09/30/2020,2.9897,3.54
Full house resorts inc,FLL,"",0.0,0.0,0.0,0.0,6700,-100.0,-100.0,soldall,0.0000000,Q4 2019,CONSUMER DISCRETIONARY,13F,09/30/2020,1.33,3.88
Protalix biotherapeutics inc,PLX,"",50.0,0.0,0.0,,6701,50.0,,new,0.0001541,Q4 2012,HEALTH CARE,13F,09/30/2020,3.87,3.44
Westell technologies  inc. class a,WSTL,"",30.0,0.0,0.0,0.0,6702,-150.0,-83.333333,reduction,0.0000002,Q1 2011,INFORMATION TECHNOLOGY,13F,09/30/2020,1.75,
Genesis healthcare inc,GEN,"",90.0,0.0,0.0,0.0,6703,-40447.0,-99.777981,reduction,0.0000540,Q2 2007,HEALTH CARE,13F,09/30/2020,1.13,0.54
Denbury inc,DNRCQ,"",0.0,0.0,0.0,0.0001,6704,-1445398.0,-100.0,soldall,0.0000000,Q3 2003,ENERGY,13F,09/30/2020,1.85,24.99
Dexcom inc,DXCM,PRN,0.0,0.0,0.0,0.0004,6705,-802000.0,-100.0,soldall,N/A,Q3 2018,HEALTH CARE,13F,09/30/2020,,355.02
Harte hanks inc,HRTH,"",0.0,0.0,0.0,0.0,6706,-1133.0,-100.0,soldall,0.0000000,Q1 2018,COMMUNICATIONS,13F,09/30/2020,29.73,2.55
Mobile mini inc.,MINI,"",0.0,0.0,0.0,0.0029,6707,-439861.0,-100.0,soldall,0.0000000,Q4 2005,INDUSTRIALS,13F,09/30/2020,29.37,
Red lions hotels corp,RLH,"",0.0,0.0,0.0,0.0,6708,-14866.0,-100.0,soldall,0.0000000,Q4 2012,CONSUMER DISCRETIONARY,13F,09/30/2020,2.65,2.71
Avalon holdings corp.  class a,AWX,"",0.0,0.0,0.0,0.0,6709,-187.0,-100.0,soldall,0.0000000,Q3 2018,INDUSTRIALS,13F,09/30/2020,2.32,2.3
Barnwell industries  inc.,BRN,"",500.0,0.0,0.0,0.0,6710,0.0,0.0,,0.0060407,Q3 2018,ENERGY,13F,09/30/2020,1.77,1.18
Mays (j.w.) inc,MAYS,"",0.0,0.0,0.0,0.0,6711,-1653.0,-100.0,soldall,0.0000000,Q4 2013,REAL ESTATE,13F,09/30/2020,35.99,22.12
Endologix inc,ELGXQ,"",0.0,0.0,0.0,0.0,6712,-634.0,-100.0,soldall,0.0000000,Q3 2011,HEALTH CARE,13F,09/30/2020,29.18,
Novabay pharmaceuticals inc,NBY,"",300.0,0.0,0.0,0.0,6713,0.0,0.0,,0.0007187,Q1 2008,HEALTH CARE,13F,09/30/2020,175938.59,0.73
American shared hospital services,AMS,"",48.0,0.0,0.0,0.0,6714,-1703.0,-97.258709,reduction,0.0008434,Q4 2014,HEALTH CARE,13F,09/30/2020,3.43,2.1
Highway holdings ltd,HIHO,"",0.0,0.0,0.0,0.0,6715,-14699.0,-100.0,soldall,0.0000000,Q1 2020,INDUSTRIALS,13F,09/30/2020,2.21,3.99
