Stock,Symbol,Type,Shares Held,Market Value,% of Portfolio,Previous % of Portfolio,Ranking,Change in shares,% Change,Change Type,% Ownership,Qtr first owned,sector,source_type,source_date,Avg Price,Recent Price
Greene county bancorp  inc.,GCBC,"",127747.0,2771000.0,9.17938e-05,0.0001,3384,-414.0,-0.323031,reduction,1.5005379,Q2 2016,FINANCE,13F,09/30/2020,25.94,25.71
Loop industries inc,LOOP,"",202171.0,2762000.0,9.14957e-05,0.0001,3385,0.0,0.0,,0.4789336,Q1 2018,INDUSTRIALS,13F,09/30/2020,10.59,9.1
Perma-fix environmental services inc.,PESI,"",391037.0,2756000.0,9.12969e-05,0.0001,3386,0.0,0.0,,3.2173796,Q1 2004,INDUSTRIALS,13F,09/30/2020,91.79,6.39
Chicken soup for the soul entertainment inc,CSSE,"",191014.0,2756000.0,9.12969e-05,0.0,3387,0.0,0.0,,3.9506842,Q4 2017,COMMUNICATIONS,13F,09/30/2020,9.09,25.53
Federal agricultural mortgage corp. class a,AGM.A,"",49635.0,2748000.0,9.10319e-05,0.0001,3388,-6870.0,-12.158216,reduction,4.8152855,Q2 2002,FINANCE,13F,09/30/2020,25.68,73.94
Forest investments inc,GEG,"",1159829.0,2736000.0,9.06344e-05,0.0001,3389,0.0,0.0,,4.3940693,Q2 2002,INFORMATION TECHNOLOGY,13F,09/30/2020,2646.59,2.79
Innodata isogen inc.,INOD,"",880074.0,2719000.0,9.00712e-05,0.0,3390,13354.0,1.540751,addition,3.5569048,Q1 2005,INFORMATION TECHNOLOGY,13F,09/30/2020,1.987,5.06
Star group l.p. common stock,SGU,"",278658.0,2716000.0,8.99719e-05,0.0001,3391,1569.0,0.566244,addition,0.6720047,Q2 2019,UTILITIES AND TELECOMMUNICATIONS,13F,09/30/2020,9.929,9.7
Gritstone oncology inc,GRTS,"",1023099.0,2711000.0,8.98062e-05,0.0003,3392,-47466.0,-4.433734,reduction,2.1606903,Q3 2018,HEALTH CARE,13F,09/30/2020,12.09,6.39
Infinity pharmaceuticals inc,INFI,"",2312993.0,2706000.0,8.96406e-05,0.0001,3393,0.0,0.0,,3.6024136,Q2 2002,HEALTH CARE,13F,09/30/2020,11.62,3.18
Evolution petroleum corp inc,EPM,"",1202982.0,2695000.0,8.92762e-05,0.0001,3394,-749.0,-0.062223,reduction,3.6505066,Q1 2010,ENERGY,13F,09/30/2020,8.38,3.17
Senseonics holdings inc,SENS,"",6943567.0,2689000.0,8.90774e-05,0.0001,3395,-313469.0,-4.319518,reduction,2.8264187,Q2 2016,HEALTH CARE,13F,09/30/2020,2.76,1.58
Oncocyte corp,OCX,"",1920282.0,2669000.0,8.84149e-05,0.0001,3396,106790.0,5.888639,addition,2.8554108,Q1 2016,HEALTH CARE,13F,09/30/2020,3.2882,3.42
Aravive inc,ARAV,"",565797.0,2659000.0,8.80836e-05,0.0002,3397,15047.0,2.732093,addition,3.5170488,Q2 2014,HEALTH CARE,13F,09/30/2020,94.2923,5.86
Drive shack inc,DS,"",2360720.0,2644000.0,8.75867e-05,0.0002,3398,-464298.0,-16.435223,reduction,3.5115160,Q4 2002,REAL ESTATE,13F,09/30/2020,18.35,2.36
Sachem capital,SACH,"",665046.0,2640000.0,8.74542e-05,0.0001,3399,0.0,0.0,,3.0058847,Q4 2017,REAL ESTATE,13F,09/30/2020,4.31,4.21
Beam glbl,BEEM,"",216680.0,2635000.0,8.72886e-05,0.0,3400,88975.0,69.672292,addition,2.7178368,Q1 2020,ENERGY,13F,09/30/2020,9.9852,60.71
Clarivate plc,CCC,"",84520.0,2620000.0,8.67917e-05,0.0001,3401,19166.0,29.326438,addition,0.0139482,Q1 2020,FINANCE,13F,09/30/2020,23.1803,29.42
Reading international inc. class a,RDI,"",813405.0,2619000.0,8.67586e-05,0.0001,3402,-17921.0,-2.155713,reduction,4.0531214,Q2 2002,CONSUMER DISCRETIONARY,13F,09/30/2020,10.19,7.06
Farfetch ltd,FTCH,"",103814.0,2612000.0,8.65267e-05,0.0001,3403,21362.0,25.908407,addition,0.0349521,Q3 2019,CONSUMER DISCRETIONARY,13F,09/30/2020,15.5022,57.99
Kura sushi usa inc,KRUS,"",198670.0,2602000.0,8.61954e-05,0.0001,3404,-263.0,-0.132205,reduction,2.6948642,Q3 2019,CONSUMER DISCRETIONARY,13F,09/30/2020,20.33,22.49
Ypf s.a. adr,YPF,"",724975.0,2587000.0,8.56985e-05,0.0002,3405,-68581.0,-8.642238,reduction,0.1843253,Q2 2019,ENERGY,13F,09/30/2020,18.21,3.96
Franklin financial services corp,FRAF,"",120566.0,2578000.0,8.54004e-05,0.0001,3406,-254.0,-0.21023,reduction,2.7572079,Q2 2019,FINANCE,13F,09/30/2020,36.28,29.76
Genesis healthcare inc,GEN,"",4736667.0,2577000.0,8.53673e-05,0.0001,3407,-702332.0,-12.912891,reduction,4.2810512,Q2 2007,HEALTH CARE,13F,09/30/2020,1.71,0.73
Security national financial corp. class a,SNFCA,"",400496.0,2562000.0,8.48704e-05,0.0001,3408,-14337.0,-3.45609,reduction,2.4165073,Q3 2012,FINANCE,13F,09/30/2020,4.77,9.2
Phasebio pharmaceuticals inc,PHAS,"",728678.0,2557000.0,8.47047e-05,0.0001,3409,-9175.0,-1.243473,reduction,2.4814656,Q4 2018,HEALTH CARE,13F,09/30/2020,9.87,4.11
Conformis inc,CFMS,"",3051830.0,2555000.0,8.46385e-05,0.0001,3410,-18724.0,-0.609792,reduction,3.5510882,Q3 2015,HEALTH CARE,13F,09/30/2020,4.47,1.22
Assertio therapeutics inc. (depomed inc.),ASRT,"",3829630.0,2549000.0,8.44397e-05,0.0001,3411,-735354.0,-16.108578,reduction,3.5716402,Q3 2003,HEALTH CARE,13F,09/30/2020,10.12,0.59
Qumu corporation,QUMU,"",552059.0,2545000.0,8.43072e-05,0.0001,3412,500.0,0.090652,addition,4.0258531,Q2 2002,INFORMATION TECHNOLOGY,13F,09/30/2020,5.3393,8.38
Biglari holdings inc class a,BH.A,"",5192.0,2533000.0,8.39097e-05,0.0001,3413,-135.0,-2.534259,reduction,2.5098616,Q2 2018,CONSUMER DISCRETIONARY,13F,09/30/2020,934.57,543.23
Clearside biomedical inc,CLSD,"",1642664.0,2529000.0,8.37772e-05,0.0001,3414,50568.0,3.17619,addition,3.3971660,Q3 2016,HEALTH CARE,13F,09/30/2020,4.7384,4.01
Acme united corp.,ACU,"",109551.0,2523000.0,8.35784e-05,0.0001,3415,0.0,0.0,,3.2810379,Q1 2014,CONSUMER DISCRETIONARY,13F,09/30/2020,19.24,31.58
Gulf island fabrication inc,GIFI,"",805507.0,2521000.0,8.35122e-05,0.0001,3416,10058.0,1.264443,addition,5.2560702,Q2 2002,ENERGY,13F,09/30/2020,14.6642,3.55
Viper energy partners lp,VNOM,"",332728.0,2503000.0,8.29159e-05,0.0001,3417,-2717.0,-0.809969,reduction,0.4902989,Q4 2019,ENERGY,13F,09/30/2020,12.31,14.41
Usa truck inc.,USAK,"",264486.0,2500000.0,8.28165e-05,0.0001,3418,-6116.0,-2.260146,reduction,3.0191377,Q2 2002,TRANSPORTS,13F,09/30/2020,16.1,9.53
Telecom argentina s.a. adr,TEO,"",381503.0,2495000.0,8.26509e-05,0.0001,3419,-32232.0,-7.790494,reduction,0.0443466,Q2 2019,UTILITIES AND TELECOMMUNICATIONS,13F,09/30/2020,17.54,6.56
Bioanalytical systems inc,BASI,"",520193.0,2487000.0,8.23859e-05,0.0001,3420,70566.0,15.694342,addition,4.7040675,Q2 2002,HEALTH CARE,13F,09/30/2020,3.5699,15.6
Emagin corp,EMAN,"",1956896.0,2486000.0,8.23527e-05,0.0,3421,595036.0,43.692891,addition,2.8991223,Q1 2011,INFORMATION TECHNOLOGY,13F,09/30/2020,1.7084,2.17
Clearpoint neuro inc com stk (,CLPT,"",455158.0,2485000.0,8.23196e-05,0.0001,3422,0.0,0.0,,N/A,Q1 2020, ,13F,09/30/2020,,
Siebert financial corp.,SIEB,"",768001.0,2481000.0,8.21871e-05,0.0002,3423,-80620.0,-9.500118,reduction,2.4811275,Q4 2017,FINANCE,13F,09/30/2020,9.35,3.93
Cbdmd inc,YCBD,"",1234300.0,2468000.0,8.17565e-05,0.0001,3424,10418.0,0.851226,addition,N/A,Q2 2019, ,13F,09/30/2020,,
Sandridge energy inc,SD,"",1482361.0,2445000.0,8.09945e-05,0.0001,3425,-301777.0,-16.914443,reduction,4.1258720,Q4 2016,ENERGY,13F,09/30/2020,13.16,5.01
First western financial inc,MYFW,"",188539.0,2442000.0,8.08952e-05,0.0001,3426,-169.0,-0.089556,reduction,2.3710381,Q3 2018,FINANCE,13F,09/30/2020,15.34,20.21
Twin disc inc.,TWIN,"",481272.0,2435000.0,8.06633e-05,0.0001,3427,-25551.0,-5.041405,reduction,3.5472154,Q3 2006,INDUSTRIALS,13F,09/30/2020,21.04,9.11
Corvus pharmaceuticals inc,CRVS,"",606114.0,2431000.0,8.05308e-05,0.0001,3428,31887.0,5.55303,addition,2.1599179,Q2 2016,HEALTH CARE,13F,09/30/2020,7.3164,4.06
Tyme technologies inc,TYME,"",2479245.0,2429000.0,8.04645e-05,0.0001,3429,-45264.0,-1.792982,reduction,1.9045852,Q4 2017,HEALTH CARE,13F,09/30/2020,3.39,2.05
Salisbury bancorp inc,SAL,"",76664.0,2424000.0,8.02989e-05,0.0001,3430,-42.0,-0.054755,reduction,2.6963112,Q4 2017,FINANCE,13F,09/30/2020,42.18,37.96
Emerald expositions events inc,EEX,"",1186689.0,2421000.0,8.01995e-05,0.0002,3431,-532329.0,-30.96704,reduction,1.6610830,Q2 2017,COMMUNICATIONS,13F,09/30/2020,17.62,4.53
Tenaris sa ads adr,TS,"",243127.0,2395000.0,7.93382e-05,0.0001,3432,-8872.0,-3.520649,reduction,0.0411892,Q3 2003,ENERGY,13F,09/30/2020,38.2,16.45
Ames national corp,ATLO,"",141686.0,2393000.0,7.9272e-05,0.0001,3433,-1176.0,-0.823172,reduction,1.5531068,Q2 2005,FINANCE,13F,09/30/2020,24.7,24.91
Condor hospitality trust inc,CDOR,"",909302.0,2382000.0,7.89076e-05,0.0001,3434,-4700.0,-0.514222,reduction,7.5679842,Q2 2002,REAL ESTATE,13F,09/30/2020,153.74,4.37
Fathom holdings inc.,FTHM,"",150658.0,2372000.0,7.85763e-05,,3435,150658.0,,new,1.0909900,Q3 2020,REAL ESTATE,13F,09/30/2020,15.74,36.68
Vaalco energy inc,EGY,"",2360418.0,2361000.0,7.82119e-05,0.0001,3436,73827.0,3.228693,addition,4.1082085,Q2 2005,ENERGY,13F,09/30/2020,4.0224,2.38
Ur energy inc,URG,"",4919459.0,2361000.0,7.82119e-05,0.0001,3437,0.0,0.0,,2.8894864,Q4 2015,MATERIALS,13F,09/30/2020,0.57,1.07
Widepoint corp,WYY,"",465599.6,2327000.0,7.70856e-05,0.0001,3438,179052.5,62.486237,addition,55.0436507,Q1 2012,INFORMATION TECHNOLOGY,13F,09/30/2020,2.5444,11.74
Ocugen ord shs,OCGN,"",7437567.0,2306000.0,7.63899e-05,0.0,3439,7108182.0,2158.016303,addition,N/A,Q3 2019, ,13F,09/30/2020,,
Seacor marine holdings inc,SMHI,"",1127715.0,2289000.0,7.58268e-05,0.0001,3440,-46219.0,-3.937104,reduction,4.8271400,Q2 2017,ENERGY,13F,09/30/2020,16.54,3.22
Nesco holdings ord shs class a,NSCO,"",551467.0,2289000.0,7.58268e-05,0.0001,3441,-703.0,-0.127316,reduction,N/A,Q3 2019, ,13F,09/30/2020,,
Recro pharma inc,REPH,"",1087128.0,2283000.0,7.5628e-05,0.0002,3442,-37914.0,-3.370008,reduction,4.5977795,Q3 2014,HEALTH CARE,13F,09/30/2020,6.52,2.97
Natural alternatives international inc.,NAII,"",302272.0,2282000.0,7.55949e-05,0.0001,3443,28.0,0.009264,addition,4.6678104,Q2 2002,CONSUMER STAPLES,13F,09/30/2020,8.3499,12.7
Synalloy corp.,SYNL,"",409447.0,2260000.0,7.48661e-05,0.0001,3444,0.0,0.0,,4.4951245,Q1 2007,MATERIALS,13F,09/30/2020,15.56,8.54
Calyxt inc,CLXT,"",411895.0,2260000.0,7.48661e-05,0.0001,3445,4143.0,1.016059,addition,1.1112762,Q3 2017,HEALTH CARE,13F,09/30/2020,16.9535,6.065
Universal stainless & alloy products inc,USAP,"",411147.0,2256000.0,7.47336e-05,0.0001,3446,0.0,0.0,,4.6563927,Q2 2002,MATERIALS,13F,09/30/2020,23.05,8.2
Full house resorts inc,FLL,"",1157850.0,2246000.0,7.44023e-05,0.0001,3447,-4619.0,-0.397344,reduction,4.2686828,Q1 2010,CONSUMER DISCRETIONARY,13F,09/30/2020,2.46,4.08
Colony bankcorp  inc.,CBAN,"",208603.0,2243000.0,7.4303e-05,0.0001,3448,-716.0,-0.342062,reduction,2.1961024,Q2 2005,FINANCE,13F,09/30/2020,14.06,14.55
Pieris pharmaceuticals inc,PIRS,"",1081013.0,2237000.0,7.41042e-05,0.0001,3449,-11835.0,-1.08295,reduction,1.9313950,Q2 2017,HEALTH CARE,13F,09/30/2020,4.0,2.66
Fiverr international ltd,FVRR,"",16064.0,2232000.0,7.39386e-05,0.0,3450,10142.0,171.25971,addition,0.0457439,Q2 2020,CONSUMER DISCRETIONARY,13F,09/30/2020,114.9587,267.13
Bentley systems  inc. class b,BSY,"",70000.0,2198000.0,7.28123e-05,,3451,70000.0,,new,0.0269253,Q3 2020,INFORMATION TECHNOLOGY,13F,09/30/2020,31.4,51.57
Vedanta  ltd adr,VEDL,"",295772.0,2187000.0,7.24479e-05,0.0002,3452,-638910.0,-68.355869,reduction,0.0319382,Q3 2013,MATERIALS,13F,09/30/2020,9.66,9.58
Marker therapeutics inc,MRKR,"",1457369.0,2185000.0,7.23816e-05,0.0001,3453,-76147.0,-4.965517,reduction,3.0345984,Q3 2017,HEALTH CARE,13F,09/30/2020,6.35,2.07
Qad inc,QADB,"",65358.0,2177000.0,7.21166e-05,0.0001,3454,4816.0,7.954808,addition,1.9625153,Q4 2010,INFORMATION TECHNOLOGY,13F,09/30/2020,18.5624,49.5
Forum energy technologies inc,FET,"",198077.95,2177000.0,7.21166e-05,0.0001,3455,26047.15,15.140981,addition,71.0471838,Q2 2012,INDUSTRIALS,13F,09/30/2020,19.7458,14.65
Aemetis inc,AMTX,"",677410.0,2168000.0,7.18185e-05,0.0,3456,515196.0,317.602673,addition,3.1051556,Q3 2014,ENERGY,13F,09/30/2020,3.1066,3.62
Old point financial corp,OPOF,"",142637.0,2161000.0,7.15866e-05,0.0001,3457,0.0,0.0,,2.7312617,Q2 2009,FINANCE,13F,09/30/2020,28.48,20.2
Union bankshares inc,UNB,"",106158.0,2153000.0,7.13216e-05,0.0001,3458,0.0,0.0,,2.3720794,Q3 2012,FINANCE,13F,09/30/2020,45.46,25.64
Tetra technologies  inc.,TTI,"",4213111.0,2151000.0,7.12553e-05,0.0001,3459,-1217104.0,-22.413551,reduction,3.3443566,Q2 2002,ENERGY,13F,09/30/2020,8.66,1.3
Velocity financial  inc.,VEL,"",427700.0,2147000.0,7.11228e-05,0.0001,3460,100.0,0.023386,addition,2.1291855,Q1 2020,FINANCE,13F,09/30/2020,4.0702,7.04
Severn bancorp inc,SVBI,"",330285.0,2144000.0,7.10234e-05,0.0001,3461,-110.0,-0.033293,reduction,2.5768505,Q3 2012,FINANCE,13F,09/30/2020,7.75,7.74
Liqtech international inc,LIQT,"",253422.0,2142000.0,7.09572e-05,0.0,3462,0.0,0.0,,N/A,Q1 2014,INDUSTRIALS,13F,09/30/2020,43.57,7.81
New home co inc (the),NWHM,"",392147.0,2132000.0,7.06259e-05,0.0,3463,30022.0,8.290507,addition,2.1508775,Q1 2014,INDUSTRIALS,13F,09/30/2020,11.6732,5.38
Inmune bio inc,INMB,"",206695.0,2131000.0,7.05928e-05,,3464,206695.0,,new,1.5370003,Q3 2020,HEALTH CARE,13F,09/30/2020,10.31,24.82
Sterling bancorp inc,SBT,"",705968.0,2125000.0,7.0394e-05,0.0001,3465,-5856.0,-0.822675,reduction,1.4126745,Q1 2018,FINANCE,13F,09/30/2020,12.37,5.29
Alkaline water company inc,WTER,"",1684679.0,2122000.0,7.02946e-05,0.0001,3466,-24217.0,-1.417114,reduction,2.2878123,Q1 2019,CONSUMER STAPLES,13F,09/30/2020,2.39,1.12
Genco shipping & trading ltd,GNK,"",306234.0,2112000.0,6.99634e-05,0.0001,3467,-1551.0,-0.503923,reduction,0.7325865,Q3 2015,TRANSPORTS,13F,09/30/2020,130.07,8.21
Remark holdings inc,MARK,"",1800519.0,2107000.0,6.97978e-05,0.0001,3468,67219.0,3.878094,addition,1.8094752,Q2 2013,INFORMATION TECHNOLOGY,13F,09/30/2020,3.9136,2.11
Consumer portfolio services inc.,CPSS,"",635687.0,2098000.0,6.94996e-05,0.0001,3469,-14000.0,-2.154884,reduction,2.8171232,Q2 2002,FINANCE,13F,09/30/2020,5.3,4.52
Textainer group holdings ltd,TGH,"",146520.0,2075000.0,6.87377e-05,0.0,3470,-5028.0,-3.317761,reduction,0.2875880,Q4 2007,TRANSPORTS,13F,09/30/2020,14.16,19.47
Idera pharmaceuticals inc,IDRA,"",967577.0,2070000.0,6.85721e-05,0.0001,3471,-24800.0,-2.49905,reduction,2.7394026,Q1 2007,HEALTH CARE,13F,09/30/2020,85.85,4.48
Infrastructure and energy alternatives inc,IEA,"",346453.0,2061000.0,6.82739e-05,0.0,3472,0.0,0.0,,N/A,Q2 2018, ,13F,09/30/2020,,
Altus midstream co,ALTM,"",185322.0,2058000.0,6.81746e-05,0.0001,3473,39872.15,27.412988,addition,4.9465896,Q4 2018,FINANCE,13F,09/30/2020,31321.7327,51.91
Entergy louisiana inc,EL,"",478453.0,2052000.0,6.79758e-05,0.0001,3474,43964.0,10.118553,addition,N/A,Q1 2020,UTILITIES AND TELECOMMUNICATIONS,13F,09/30/2020,,
Adams resources & energy inc,AE,"",102686.0,2043000.0,6.76776e-05,0.0001,3475,-104.0,-0.101177,reduction,2.4205357,Q2 2011,ENERGY,13F,09/30/2020,43.84,24.49
Broadwind inc,BWEN,"",703518.0,2020000.0,6.69157e-05,0.0001,3476,127382.0,22.10971,addition,4.1535968,Q2 2009,INDUSTRIALS,13F,09/30/2020,29.4608,8.3
Merrimack pharmaceuticals inc,MACK,"",503027.0,2012000.0,6.66507e-05,0.0001,3477,0.0,0.0,,3.7594758,Q2 2012,HEALTH CARE,13F,09/30/2020,187.44,7.8
Vanguard information technology etf,VGT,"",6453.0,2010000.0,6.65845e-05,0.0001,3478,-28.0,-0.432032,reduction,No Data,Q1 2014,INFORMATION TECHNOLOGY,13F,09/30/2020,179.34,349.62
Corsair gaming  inc.,CRSR,"",100000.0,2010000.0,6.65845e-05,,3479,100000.0,,new,N/A,Q3 2020,INFORMATION TECHNOLOGY,13F,09/30/2020,20.1,38.13
Navidea biopharmaceuticals inc,NAVB,"",743059.0,2006000.0,6.6452e-05,0.0001,3480,332549.0,81.008745,addition,2.7843275,Q1 2012,HEALTH CARE,13F,09/30/2020,225.0097,2.24
Ampco-pittsburgh corp. (pittsburgh screw & bolt),AP,"",609265.0,2004000.0,6.63857e-05,0.0001,3481,-17683.0,-2.820489,reduction,3.3271825,Q2 2002,INDUSTRIALS,13F,09/30/2020,10.52,6.81
Kingstone companies inc,KINS,"",338798.0,1995000.0,6.60876e-05,0.0001,3482,0.0,0.0,,3.1736929,Q2 2014,FINANCE,13F,09/30/2020,12.59,7.27
Stonemor partners lp,STON,"",2061661.0,1990000.0,6.59219e-05,,3483,2061661.0,,new,1.6084546,Q3 2020,CONSUMER DISCRETIONARY,13F,09/30/2020,0.97,3.43
Medallion financial corp,MFIN,"",795210.0,1987000.0,6.58226e-05,0.0001,3484,0.0,0.0,,3.2046695,Q2 2019,FINANCE,13F,09/30/2020,6.59,5.28
Nomad foods ltd,NOMD,"",77779.0,1982000.0,6.56569e-05,0.0001,3485,1501.0,1.967802,addition,0.0441786,Q1 2018,CONSUMER STAPLES,13F,09/30/2020,19.2133,25.4
Aqua metals inc,AQMS,"",2172272.0,1979000.0,6.55575e-05,0.0001,3486,-130454.0,-5.665199,reduction,3.5508820,Q4 2015,INDUSTRIALS,13F,09/30/2020,4.85,3.72
Red lions hotels corp,RLH,"",920371.0,1978000.0,6.55244e-05,0.0001,3487,-100.0,-0.010864,reduction,3.6142731,Q4 2005,CONSUMER DISCRETIONARY,13F,09/30/2020,8.52,3.46
Ameriserv financial  inc.,ASRV,"",701773.0,1972000.0,6.53257e-05,0.0001,3488,0.0,0.0,,4.1138850,Q2 2002,FINANCE,13F,09/30/2020,3.66,3.61
Digital ally inc,DGLY,"",916098.0,1959000.0,6.4895e-05,0.0001,3489,0.0,0.0,,3.4217629,Q3 2008,INFORMATION TECHNOLOGY,13F,09/30/2020,4.21,3.05
Yumanity therapeutics inc,PTI,"",89070.0,1959000.0,6.4895e-05,0.0001,3490,-2322.1,-2.54081,reduction,N/A,Q2 2016,HEALTH CARE,13F,09/30/2020,3.72,21.43
United guardian inc,UG,"",128832.0,1953000.0,6.46963e-05,0.0001,3491,6133.0,4.998411,addition,2.8041588,Q2 2002,CONSUMER STAPLES,13F,09/30/2020,13.7028,14.17
Neuronetics inc,STIM,"",400048.0,1944000.0,6.43981e-05,0.0,3492,-58806.0,-12.815841,reduction,2.1082541,Q2 2018,HEALTH CARE,13F,09/30/2020,23.2,14.05
Onconova therapeutics inc,ONTX,"",6932899.0,1941000.0,6.42987e-05,0.0001,3493,831777.0,13.633181,addition,3.7485612,Q3 2013,HEALTH CARE,13F,09/30/2020,1675.0285,0.83
Target hospitality corp,TH,"",1575957.0,1923000.0,6.37025e-05,0.0001,3494,-46391.0,-2.859497,reduction,1.5577175,Q2 2019,FINANCE,13F,09/30/2020,8.12,1.57
Primeenergy resources corp,PNRG,"",27667.0,1910000.0,6.32718e-05,0.0001,3495,-100.0,-0.36014,reduction,1.3873894,Q4 2017,ENERGY,13F,09/30/2020,126.49,39.07
Pulmatrix inc,PULM,"",1602415.0,1907000.0,6.31724e-05,0.0001,3496,33613.0,2.14259,addition,4.6571701,Q4 2015,HEALTH CARE,13F,09/30/2020,42.73,1.27
Savara inc,SVRA,"",1736937.0,1892000.0,6.26755e-05,0.0002,3497,-1201.0,-0.069097,reduction,3.2081568,Q1 2013,HEALTH CARE,13F,09/30/2020,6.95,1.45
Asana  inc.,ASAN,"",65595.0,1889000.0,6.25762e-05,,3498,65595.0,,new,0.0816882,Q3 2020,INFORMATION TECHNOLOGY,13F,09/30/2020,28.8,38.63
Ageagle aerial systems inc,UAVS,"",821552.0,1873000.0,6.20461e-05,0.0,3499,760385.0,1243.129465,addition,N/A,Q2 2018, ,13F,09/30/2020,,
Lee enterprises  inc.,LEE,"",2220311.0,1862000.0,6.16817e-05,0.0001,3500,-21900.0,-0.976715,reduction,3.7783182,Q2 2002,COMMUNICATIONS,13F,09/30/2020,4.63,1.4
Athira pharma  inc.,ATHA,"",100000.0,1847000.0,6.11848e-05,,3501,100000.0,,new,0.3078326,Q3 2020,HEALTH CARE,13F,09/30/2020,18.46,26.55
Delmar bancorp,PTRS,"",326851.0,1840000.0,6.09529e-05,0.0001,3502,-348.0,-0.106357,reduction,1.8351886,Q2 2020,FINANCE,13F,09/30/2020,6.57,6.45
Imedia brands inc,IMBI,"",315429.0,1829000.0,6.05886e-05,0.0,3503,19266.0,6.505202,addition,2.4232517,Q2 2002,CONSUMER DISCRETIONARY,13F,09/30/2020,1194.7466,4.98
Hallmark financial services inc.,HALL,"",698067.0,1829000.0,6.05886e-05,0.0001,3504,-14938.0,-2.095076,reduction,3.8477617,Q1 2009,FINANCE,13F,09/30/2020,9.53,3.61
Polar power inc,POLA,"",576298.0,1821000.0,6.03235e-05,0.0,3505,549800.0,2074.873575,addition,4.9464748,Q1 2017,INDUSTRIALS,13F,09/30/2020,3.2924,11.52
Transact technologies inc,TACT,"",362695.0,1814000.0,6.00917e-05,0.0001,3506,0.0,0.0,,4.0620413,Q1 2004,INFORMATION TECHNOLOGY,13F,09/30/2020,9.9,9.6
Finvolution group adr,FINV,"",985753.0,1813000.0,6.00585e-05,0.0001,3507,-807448.0,-45.028304,reduction,N/A,Q4 2019, ,13F,09/30/2020,,
Global self storage  inc,SELF,"",450889.0,1808000.0,5.98929e-05,0.0001,3508,0.0,0.0,,No Data,Q1 2016,FINANCE,13F,09/30/2020,4.74,4.04
Richardson electronics  inc.,RELL,"",433345.0,1807000.0,5.98598e-05,0.0001,3509,0.0,0.0,,3.9002370,Q3 2003,INFORMATION TECHNOLOGY,13F,09/30/2020,9.19,6.12
Odyssey marine exploration inc,OMEX,"",264828.0,1801000.0,5.9661e-05,0.0,3510,0.0,0.0,,2.1692809,Q2 2005,INDUSTRIALS,13F,09/30/2020,1624.98,7.2
Affimed n.v.,AFMD,"",528883.0,1793000.0,5.9396e-05,0.0001,3511,206816.0,64.21521,addition,0.5390183,Q3 2019,HEALTH CARE,13F,09/30/2020,3.2378,6.88
Townsquare media inc,TSQ,"",383536.0,1787000.0,5.91972e-05,0.0001,3512,-9939.0,-2.525955,reduction,2.6764139,Q3 2014,COMMUNICATIONS,13F,09/30/2020,8.82,7.58
Bank7 corp,BSVN,"",190073.0,1787000.0,5.91972e-05,0.0001,3513,78.0,0.041054,addition,2.1014697,Q3 2018,FINANCE,13F,09/30/2020,18.2864,15.84
Costamare inc,CMRE,"",293944.0,1785000.0,5.9131e-05,0.0001,3514,-40010.0,-11.980692,reduction,0.2419402,Q2 2016,ENERGY,13F,09/30/2020,5.67,8.96
S&w seed co,SANW,"",713086.0,1768000.0,5.85678e-05,0.0001,3515,3900.0,0.549926,addition,2.1297587,Q1 2012,CONSUMER STAPLES,13F,09/30/2020,4.9564,3.8
Houston wire & cable co,HWCC,"",705348.0,1764000.0,5.84353e-05,0.0001,3516,0.0,0.0,,4.2633274,Q3 2006,INDUSTRIALS,13F,09/30/2020,8.51,3.48
Ring energy inc,REI,"",2593854.0,1764000.0,5.84353e-05,0.0002,3517,-1393684.0,-34.95099,reduction,3.1760726,Q4 2013,MATERIALS,13F,09/30/2020,7.14,1.02
Aerpio pharmaceuticals inc,ARPO,"",1176261.0,1764000.0,5.84353e-05,0.0001,3518,23797.0,2.06488,addition,2.4967514,Q3 2018,HEALTH CARE,13F,09/30/2020,2.1956,1.2
Meiragtx holdings plc,MGTX,"",132542.0,1755000.0,5.81372e-05,0.0001,3519,-2259.0,-1.675804,reduction,0.3053107,Q4 2018,HEALTH CARE,13F,09/30/2020,19.72,16.36
Limbach holdings,LMB,"",163956.0,1754000.0,5.81041e-05,0.0,3520,-3087.0,-1.848027,reduction,2.0685487,Q4 2017,INDUSTRIALS,13F,09/30/2020,8.79,13.95
Nicholas financial inc.,NICK,"",240606.0,1750000.0,5.79716e-05,0.0001,3521,0.0,0.0,,3.0846923,Q3 2007,FINANCE,13F,09/30/2020,13.58,8.4
Microbot medical inc,MBOT,"",228193.0,1744000.0,5.77728e-05,0.0001,3522,0.0,0.0,,3.2103085,Q4 2004,HEALTH CARE,13F,09/30/2020,6.0,7.96
Venator materials plc,VNTR,"",901944.0,1741000.0,5.76734e-05,0.0001,3523,-5991.0,-0.659849,reduction,0.8449785,Q3 2017,MATERIALS,13F,09/30/2020,17.27,4.18
Sound financial bancorp inc,SFBC,"",57640.0,1708000.0,5.65802e-05,0.0,3524,0.0,0.0,,2.2209473,Q2 2017,FINANCE,13F,09/30/2020,35.86,32.46
Hudson technologies inc.,HDSN,"",1483328.0,1705000.0,5.64809e-05,0.0001,3525,0.0,0.0,,3.4219154,Q3 2005,INDUSTRIALS,13F,09/30/2020,2.73,1.15
