Stock,Symbol,Type,Shares Held,Market Value,% of Portfolio,Previous % of Portfolio,Ranking,Change in shares,% Change,Change Type,% Ownership,Qtr first owned,sector,source_type,source_date,Avg Price,Recent Price
Cenovus energy inc,CVE,"",290521.0,1130000.0,4.15629e-05,0.0001,4049,-35370.0,-10.853322,reduction,0.0144015,Q1 2017,ENERGY,13F,09/30/2020,10.5,6.13
Origin agritech limited,SEED,"",119623.0,1124000.0,4.13422e-05,,4050,119623.0,,new,2.3868633,Q3 2020,CONSUMER STAPLES,13F,09/30/2020,9.4,18.13
Vanguard large-cap etf,VV,"",7175.0,1122000.0,4.12687e-05,0.0,4051,-25.0,-0.347222,reduction,No Data,Q4 2015,FINANCE,13F,09/30/2020,112.91,176.69
Cohbar inc,CWBR,"",1180934.0,1122000.0,4.12687e-05,0.0001,4052,1803.0,0.152909,addition,1.9322347,Q2 2018,HEALTH CARE,13F,09/30/2020,2.5176,1.4
Gwg holdings inc,GWGH,"",128537.0,1106000.0,4.06802e-05,0.0,4053,69342.0,117.14165,addition,0.3883919,Q1 2017,FINANCE,13F,09/30/2020,8.1395,6.74
Intercept pharmaceuticals inc,ICPT,PRN,1370000.0,1101000.0,4.04963e-05,0.0,4054,0.0,0.0,,N/A,Q1 2017,HEALTH CARE,13F,09/30/2020,,27.45
Senseonics holdings inc,SENS,"",2799871.0,1085000.0,3.99078e-05,0.0,4055,-6446.0,-0.229696,reduction,1.1397035,Q2 2016,HEALTH CARE,13F,09/30/2020,3.21,1.58
Atlas air worldwide holdings inc,AAWW,PRN,900000.0,1083000.0,3.98342e-05,0.0,4056,200000.0,28.571429,addition,N/A,Q2 2017,TRANSPORTS,13F,09/30/2020,,53.26
Commscope holding co inc,COMM,PUT,120000.0,1080000.0,3.97239e-05,0.0001,4057,-65500.0,-35.309973,reduction,N/A,Q4 2018,INFORMATION TECHNOLOGY,13F,09/30/2020,,14.72
Aim immunotech ord shs,AIM,"",502692.0,1080000.0,3.97239e-05,0.0,4058,27090.0,5.695939,addition,N/A,Q3 2019, ,13F,09/30/2020,,
Aerie pharmaceuticals inc note 1.500%10/0,DEBT-AERI,PRN,1325000.0,1067000.0,3.92457e-05,,4059,1325000.0,,new,N/A,Q3 2020, ,13F,09/30/2020,,
Ishares edge msci multifactor usa mid-cap etf,MIDF,"",39010.0,1059823.68,3.89818e-05,0.0,4060,-4990.0,-11.340909,reduction,No Data,,FINANCE,13G,10/31/2020,,32.62
Travelzoo,TZOO,"",164802.0,1059000.0,3.89515e-05,0.0,4061,-1945.0,-1.166438,reduction,1.4570798,Q1 2017,COMMUNICATIONS,13F,09/30/2020,13.11,10.28
Twin disc inc.,TWIN,"",209128.0,1058000.0,3.89147e-05,0.0,4062,-1275.0,-0.60598,reduction,1.5413780,Q1 2017,INDUSTRIALS,13F,09/30/2020,17.77,9.11
Ishares edge msci multifactor usa etf,LRGF,"",31762.0,1055000.0,3.88043e-05,0.0,4063,5174.0,19.459907,addition,No Data,Q4 2015,FINANCE,13F,09/30/2020,30.0525,38.6
Magnachip semiconductor corp,MX,"",76854.0,1053000.0,3.87308e-05,0.0,4064,457.0,0.598191,addition,N/A,Q4 2018,INFORMATION TECHNOLOGY,13F,09/30/2020,10.3202,18.18
Pangaea logistics solutions ltd,PANL,"",404701.0,1048000.0,3.85469e-05,0.0,4065,219270.0,118.248836,addition,0.8980252,Q1 2017,TRANSPORTS,13F,09/30/2020,2.6267,2.78
Adamis pharmaceuticals corp,ADMP,"",1333297.0,1044000.0,3.83997e-05,0.0,4066,3.0,0.000225,addition,1.4235861,Q1 2017,HEALTH CARE,13F,09/30/2020,2.59,0.78
Meritor inc. (noblitt-sparks industries - arvin industries  inc.),MTOR,PRN,1000000.0,1038000.0,3.8179e-05,0.0,4067,0.0,0.0,,N/A,Q3 2018,CONSUMER DISCRETIONARY,13F,09/30/2020,,26.34
Tetra technologies  inc.,TTI,"",2021871.0,1033000.0,3.79951e-05,0.0,4068,-253661.0,-11.147327,reduction,1.6049560,Q4 2009,ENERGY,13F,09/30/2020,3.96,1.3
Larimar therapeutics inc,LRMR,"",67504.0,1024000.0,3.76641e-05,0.0,4069,12875.0,23.568068,addition,0.4395877,Q1 2015,HEALTH CARE,13F,09/30/2020,1034.3492,19.6
Ishares adaptive currency hedged msci eafa etf,DEFA,"",38093.0,1016000.0,3.73699e-05,0.0,4070,0.0,0.0,,No Data,Q2 2016,FINANCE,13F,09/30/2020,22.59,30.75
Star group l.p. common stock,SGU,"",103954.0,1014000.0,3.72963e-05,0.0,4071,4026.0,4.028901,addition,0.2506929,Q2 2019,UTILITIES AND TELECOMMUNICATIONS,13F,09/30/2020,9.5001,9.7
Priority technology holdings inc,PRTH,"",320589.0,1013000.0,3.72595e-05,0.0,4072,-11747.0,-3.534676,reduction,N/A,Q2 2019, ,13F,09/30/2020,,
Merrimack pharmaceuticals inc,MACK,"",252780.0,1012000.0,3.72227e-05,0.0,4073,1846.0,0.735652,addition,1.8892034,Q4 2012,HEALTH CARE,13F,09/30/2020,1735.7801,7.8
Assertio therapeutics inc. (depomed inc.),ASRT,"",1509032.0,1004000.0,3.69285e-05,0.0001,4074,-2128.0,-0.140819,reduction,1.4073734,Q2 2011,HEALTH CARE,13F,09/30/2020,9.91,0.59
Istar inc. (starwood financial),STAR,PRN,940000.0,1000000.0,3.67814e-05,0.0,4075,0.0,0.0,,N/A,Q4 2018,REAL ESTATE,13F,09/30/2020,,14.95
Kingstone companies inc,KINS,"",169489.0,999000.0,3.67446e-05,0.0,4076,-2436.0,-1.416897,reduction,1.5876895,Q1 2017,FINANCE,13F,09/30/2020,15.21,7.27
Macys inc,M,PUT,175000.0,998000.0,3.67078e-05,0.0001,4077,-65000.0,-27.083333,reduction,N/A,Q2 2020,CONSUMER DISCRETIONARY,13F,09/30/2020,,13.01
Ares dynamic credit allocation fund inc,ARDC,"",78726.0,998000.0,3.67078e-05,0.0,4078,0.0,0.0,,No Data,Q2 2018,FINANCE,13F,09/30/2020,15.2,14.57
Plains all american pipeline lp,PAA,"",166565.0,996000.0,3.66342e-05,0.0,4079,32289.0,24.04674,addition,0.0228648,Q2 2016,ENERGY,13F,09/30/2020,19.088,10.33
Seacor marine holdings inc,SMHI,"",486884.0,988000.0,3.634e-05,0.0001,4080,-10296.0,-2.07088,reduction,2.0840879,Q2 2017,ENERGY,13F,09/30/2020,19.49,3.22
Teekay corp.,TK,"",441509.0,984000.0,3.61929e-05,0.0,4081,57689.0,15.030223,addition,0.4366669,Q4 2009,ENERGY,13F,09/30/2020,6.9331,2.84
Alamos gold inc,AGI,"",111506.0,982000.0,3.61193e-05,0.0,4082,-13700.0,-10.941968,reduction,0.0283927,Q1 2017,MATERIALS,13F,09/30/2020,9.38,7.87
Nanoviricides inc,NNVC,"",255944.0,982000.0,3.61193e-05,0.0001,4083,-12355.0,-4.604937,reduction,2.3998500,Q1 2017,HEALTH CARE,13F,09/30/2020,49.21,3.28
Conformis inc,CFMS,"",1171347.0,981000.0,3.60825e-05,0.0,4084,-3279.0,-0.279153,reduction,1.3629712,Q1 2016,HEALTH CARE,13F,09/30/2020,4.33,1.22
Hyrecar inc,HYRE,"",311318.0,981000.0,3.60825e-05,0.0,4085,-969.0,-0.310291,reduction,1.7562194,Q4 2018,INFORMATION TECHNOLOGY,13F,09/30/2020,3.62,8.09
Synalloy corp.,SYNL,"",177430.0,980000.0,3.60457e-05,0.0001,4086,135.0,0.076144,addition,1.9479198,Q1 2017,MATERIALS,13F,09/30/2020,17.6108,8.54
Schwab u.s. large-cap etf,SCHX,"",12126.0,978000.0,3.59722e-05,0.0,4087,-353.0,-2.828752,reduction,No Data,Q4 2015,FINANCE,13F,09/30/2020,54.58,91.64
Whitehorse finance inc,WHF,"",99258.0,972000.0,3.57515e-05,0.0,4088,21319.0,27.353443,addition,0.4831006,Q1 2017,FINANCE,13F,09/30/2020,12.0593,13.61
Lg display co. ltd adr,LPL,"",148000.0,966000.0,3.55308e-05,0.0,4089,0.0,0.0,,0.0206810,Q3 2019,INFORMATION TECHNOLOGY,13F,09/30/2020,5.89,9.5
Gulf island fabrication inc,GIFI,"",305397.0,955000.0,3.51262e-05,0.0,4090,-2639.0,-0.856718,reduction,1.9927674,Q2 2016,ENERGY,13F,09/30/2020,10.75,3.55
Horizon technology finance corp,HRZN,"",77695.0,954000.0,3.50894e-05,0.0,4091,-10374.0,-11.7794,reduction,0.4230006,Q3 2019,FINANCE,13F,09/30/2020,11.69,13.75
Lumos pharma inc,LUMO,"",68661.0,950000.0,3.49423e-05,0.0,4092,-433.0,-0.626682,reduction,0.8275343,Q2 2012,HEALTH CARE,13F,09/30/2020,141.66,21.19
Qad inc,QADB,"",28260.0,941000.0,3.46113e-05,0.0,4093,0.0,0.0,,0.8485676,Q1 2017,INFORMATION TECHNOLOGY,13F,09/30/2020,24.0,49.5
Icl group ltd,ICL,"",269236.0,940000.0,3.45745e-05,0.0,4094,-16934.0,-5.917462,reduction,0.0210250,Q1 2017,MATERIALS,13F,09/30/2020,4.55,5.34
Solar senior capital ltd,SUNS,"",74357.0,937000.0,3.44641e-05,0.0,4095,-14509.0,-16.326829,reduction,No Data,Q1 2017,FINANCE,13F,09/30/2020,16.96,15.54
Emcore corp.,EMKR,"",286078.0,930000.0,3.42067e-05,0.0,4096,-4638.0,-1.595371,reduction,0.9677629,Q3 2015,INFORMATION TECHNOLOGY,13F,09/30/2020,8.27,4.96
Rignet inc,RNET,"",226749.0,930000.0,3.42067e-05,0.0,4097,-135219.0,-37.356617,reduction,1.0791863,Q2 2012,COMMUNICATIONS,13F,09/30/2020,19.71,7.07
Hycroft mining holding corporation,HYMC,"",88577.0,930000.0,3.42067e-05,,4098,88577.0,,new,0.1765888,Q3 2020,FINANCE,13F,09/30/2020,10.51,7.24
American realty investors  inc,ARL,PRN,925000.0,925000.0,3.40228e-05,0.0,4099,0.0,0.0,,N/A,Q1 2017,REAL ESTATE,13F,09/30/2020,,10.07
Tenax therapeutics inc,TENX,"",599102.0,923000.0,3.39492e-05,0.0,4100,0.0,0.0,,4.7474798,Q1 2017,INDUSTRIALS,13F,09/30/2020,2.24,1.78
Netsol technologies inc,NTWK,"",314916.0,922000.0,3.39124e-05,0.0,4101,3.0,0.000953,addition,2.7053554,Q1 2017,INFORMATION TECHNOLOGY,13F,09/30/2020,5.12,4.37
Gaslog lp.,GLOG,"",339917.0,921000.0,3.38756e-05,0.0,4102,70183.0,26.019338,addition,0.3573779,Q2 2013,TRANSPORTS,13F,09/30/2020,12.891,5.87
Air transport services group inc,ATSG,PRN,869000.0,916000.0,3.36917e-05,0.0,4103,-56000.0,-6.054054,reduction,N/A,Q3 2018,TRANSPORTS,13F,09/30/2020,,27.46
Cbdmd inc,YCBD,"",453573.0,907000.0,3.33607e-05,0.0,4104,-108925.0,-19.364513,reduction,N/A,Q2 2019, ,13F,09/30/2020,,
Metacrine  inc.,MTCR,"",88821.0,906000.0,3.33239e-05,,4105,88821.0,,new,0.3421944,Q3 2020,HEALTH CARE,13F,09/30/2020,10.21,9.0
Servicenow inc,NOW,PRN,250000.0,904000.0,3.32503e-05,0.0004,4106,-2775000.0,-91.735537,reduction,N/A,Q1 2017,INFORMATION TECHNOLOGY,13F,09/30/2020,,513.76
Realnetworks inc,RNWK,"",740213.0,903000.0,3.32136e-05,0.0,4107,9.0,0.001216,addition,1.9338898,Q4 2009,INFORMATION TECHNOLOGY,13F,09/30/2020,4.71,1.62
Merus bv,MRUS,"",74391.0,893000.0,3.28457e-05,0.0,4108,2534.0,3.526448,addition,0.2557387,Q1 2019,HEALTH CARE,13F,09/30/2020,15.9507,23.31
Rattler midstream lp,RTLR,"",149423.0,890000.0,3.27354e-05,0.0001,4109,4148.0,2.855274,addition,0.3395465,Q2 2019,ENERGY,13F,09/30/2020,18.7641,10.41
Alliancebernstein world dollar government fund ii,AWF,"",84600.0,889000.0,3.26986e-05,0.0,4110,0.0,0.0,,No Data,Q1 2020,FINANCE,13F,09/30/2020,9.26,11.65
Synlogic inc,SYBX,"",436629.0,882000.0,3.24412e-05,0.0,4111,-1480.0,-0.337815,reduction,1.2534714,Q1 2017,HEALTH CARE,13F,09/30/2020,9.51,3.52
Superior industries international inc.,SUP,"",697829.0,873000.0,3.21101e-05,0.0,4112,-10471.0,-1.478328,reduction,2.7267541,Q4 2009,CONSUMER DISCRETIONARY,13F,09/30/2020,21.84,5.18
Bbq holdings ord shs,BBQ,"",257377.0,852000.0,3.13377e-05,0.0,4113,3.0,0.001166,addition,N/A,Q3 2019, ,13F,09/30/2020,,
Ring energy inc,REI,"",1252181.0,851000.0,3.13009e-05,0.0003,4114,-4856845.0,-79.502772,reduction,1.5332466,Q1 2014,MATERIALS,13F,09/30/2020,11.76,1.02
Biocept inc,BIOC,"",191630.0,845000.0,3.10802e-05,0.0001,4115,-57964.6,-23.223499,reduction,1.4304218,Q1 2017,HEALTH CARE,13F,09/30/2020,59049.6,5.36
Cogent biosciences inc,COGT,"",90091.0,843000.0,3.10067e-05,0.0,4116,-17057.25,-15.919299,reduction,1.1549281,Q2 2018,HEALTH CARE,13F,09/30/2020,7.01,11.9
Ishares msci italy capped etf,EWI,"",34549.0,842000.0,3.09699e-05,0.0003,4117,-287177.0,-89.261359,reduction,No Data,Q1 2017,FINANCE,13F,09/30/2020,25.14,29.33
Build-a-bear workshop inc,BBW,"",335866.0,840000.0,3.08963e-05,0.0,4118,2072.0,0.620742,addition,2.1043890,Q2 2015,CONSUMER DISCRETIONARY,13F,09/30/2020,7.5387,4.51
Forum energy technologies inc,FET,"",76107.0,837000.0,3.0786e-05,0.0001,4119,-60869.45,-44.437894,reduction,27.2982834,Q2 2012,INDUSTRIALS,13F,09/30/2020,13.32,14.65
Ciig merger corp wt exp 12/31/,CIICW,"",970314.0,834000.0,3.06756e-05,,4120,970314.0,,new,4.8244326,Q3 2020, ,13F,09/30/2020,,
Invesco credit opportunities fund,VTA,"",89979.0,829000.0,3.04917e-05,0.0,4121,0.0,0.0,,No Data,Q2 2018,FINANCE,13F,09/30/2020,10.93,10.9
Greenbrier companies inc. (the),GBX,PRN,901000.0,824000.0,3.03078e-05,0.0,4122,261000.0,40.78125,addition,N/A,Q2 2013,INDUSTRIALS,13F,09/30/2020,,35.71
Hudson technologies inc.,HDSN,"",715421.0,823000.0,3.02711e-05,0.0,4123,9.0,0.001258,addition,1.6504172,Q4 2016,INDUSTRIALS,13F,09/30/2020,6.6999,1.15
Clovis oncology inc,CLVS,PRN,1175000.0,822000.0,3.02343e-05,0.0,4124,500000.0,74.074074,addition,N/A,Q1 2017,HEALTH CARE,13F,09/30/2020,,5.58
U.s. global investors  inc class a,GROW,"",344399.0,820000.0,3.01607e-05,0.0,4125,6.0,0.001742,addition,2.6455502,Q1 2017,FINANCE,13F,09/30/2020,1.56,5.73
Schwab u.s. small-cap etf,SCHA,"",11819.0,807000.0,2.96826e-05,0.0,4126,-554.0,-4.477491,reduction,No Data,Q4 2015,FINANCE,13F,09/30/2020,53.36,95.51
Ishares msci kld 400 social etf,DSI,"",12574.0,805000.0,2.9609e-05,0.0,4127,3922.0,45.330559,addition,No Data,Q2 2017,FINANCE,13F,09/30/2020,101.7888,71.78
Pennsylvania real estate investmnt trust,PEI,"",1448114.0,803000.0,2.95354e-05,0.0004,4128,-5226074.0,-78.302769,reduction,1.8206759,Q1 2010,REAL ESTATE,13F,09/30/2020,14.13,1.36
Fidus investment corp,FDUS,"",81387.0,802000.0,2.94986e-05,0.0001,4129,-64097.0,-44.057766,reduction,0.3330428,Q1 2017,FINANCE,13F,09/30/2020,15.83,13.71
Osi systems inc.,OSIS,PRN,800000.0,800000.0,2.94251e-05,0.0,4130,0.0,0.0,,N/A,Q1 2018,INFORMATION TECHNOLOGY,13F,09/30/2020,,93.62
Nordstrom inc.,JWN,PUT,67000.0,799000.0,2.93883e-05,,4131,67000.0,,new,N/A,Q3 2020,CONSUMER DISCRETIONARY,13F,09/30/2020,,36.24
Amtech systems inc.,ASYS,"",162723.0,796000.0,2.9278e-05,0.0,4132,-761.0,-0.465489,reduction,1.1570860,Q1 2017,INFORMATION TECHNOLOGY,13F,09/30/2020,6.09,7.15
Smart sand inc,SND,"",607351.0,796000.0,2.9278e-05,0.0,4133,-714.0,-0.117422,reduction,1.3924578,Q4 2016,ENERGY,13F,09/30/2020,11.47,1.95
Forest investments inc,GEG,"",335576.0,792000.0,2.91308e-05,0.0,4134,-1308.0,-0.388264,reduction,1.2713462,Q1 2017,INFORMATION TECHNOLOGY,13F,09/30/2020,3.3,2.79
Ishares msci qatar capped etf,QAT,"",43585.0,781000.0,2.87262e-05,0.0,4135,-4000.0,-8.40601,reduction,No Data,Q1 2017,FINANCE,13F,09/30/2020,17.03,19.11
A.h. belo corp,AHC,"",551291.0,776000.0,2.85423e-05,0.0,4136,-13762.0,-2.435524,reduction,2.9105174,Q1 2017,COMMUNICATIONS,13F,09/30/2020,5.95,1.95
Starwood property trust inc,STWD,PRN,800000.0,767000.0,2.82113e-05,0.0,4137,0.0,0.0,,N/A,Q1 2017,REAL ESTATE,13F,09/30/2020,,18.74
Royal bank of canada (nyse),RY,"",10893.0,764000.0,2.8101e-05,0.0001,4138,-11092.0,-50.452581,reduction,0.0007655,Q1 2017,FINANCE,13F,09/30/2020,71.91,85.06
Neonode inc,NEON,"",96560.0,763000.0,2.80642e-05,0.0,4139,0.0,0.0,,0.8420409,Q1 2017,INFORMATION TECHNOLOGY,13F,09/30/2020,159.5,8.72
Xenon pharmaceuticals inc,XENE,"",68892.0,763000.0,2.80642e-05,0.0,4140,-251.0,-0.363016,reduction,0.1967929,Q4 2018,HEALTH CARE,13F,09/30/2020,12.41,16.06
Image sensing systems inc.,ISNS,"",209239.0,760000.0,2.79538e-05,0.0,4141,3.0,0.001434,addition,3.9137226,Q1 2017,INFORMATION TECHNOLOGY,13F,09/30/2020,2.91,4.54
Monroe capital corp,MRCC,"",110923.0,759000.0,2.7917e-05,0.0,4142,-13582.0,-10.908799,reduction,0.5206787,Q4 2015,FINANCE,13F,09/30/2020,13.46,8.57
Astronova inc,ALOT,"",93579.0,751000.0,2.76228e-05,0.0,4143,-1687.0,-1.770831,reduction,1.3050580,Q1 2017,INFORMATION TECHNOLOGY,13F,09/30/2020,25.05,10.4
Sabre corp,SABR,CALL,114500.0,746000.0,2.74389e-05,0.0001,4144,-115500.0,-50.217391,reduction,N/A,Q2 2020,CONSUMER DISCRETIONARY,13F,09/30/2020,,11.59
Lightpath technologies inc. class a,LPTH,"",307275.0,741000.0,2.7255e-05,0.0001,4145,-68177.0,-18.158646,reduction,1.1768829,Q1 2017,INFORMATION TECHNOLOGY,13F,09/30/2020,2.95,4.76
Support.com inc,SPRT,"",411132.0,740000.0,2.72182e-05,0.0,4146,-7384.0,-1.764329,reduction,2.1215935,Q1 2017,INFORMATION TECHNOLOGY,13F,09/30/2020,2.17,2.08
Rf industries ltd,RFIL,"",166612.0,740000.0,2.72182e-05,0.0,4147,1422.0,0.860827,addition,1.6917936,Q1 2017,INFORMATION TECHNOLOGY,13F,09/30/2020,2.2092,5.13
Biontech se adr,BNTX,"",10674.0,739000.0,2.71814e-05,0.0,4148,2284.0,27.222884,addition,0.0044330,Q4 2019,HEALTH CARE,13F,09/30/2020,42.4031,101.59
Ampco-pittsburgh corp. (pittsburgh screw & bolt),AP,"",223957.0,737000.0,2.71079e-05,0.0,4149,-729.0,-0.324453,reduction,1.2230241,Q2 2016,INDUSTRIALS,13F,09/30/2020,13.59,6.81
Ishares j.p. morgan em high yield bond etf-ishares j.p. morgan em high yield bond etf,EMHY,"",16775.0,732000.0,2.69239e-05,0.0,4150,0.0,0.0,,No Data,Q1 2017,FINANCE,13F,09/30/2020,38.48,45.56
Lantronix inc,LTRX,"",150157.0,722000.0,2.65561e-05,0.0,4151,841.0,0.563235,addition,0.5251899,Q1 2017,INFORMATION TECHNOLOGY,13F,09/30/2020,3.5571,4.51
Nuveen global high income fund,JGH,"",53358.0,722000.0,2.65561e-05,0.0,4152,0.0,0.0,,No Data,Q2 2018,FINANCE,13F,09/30/2020,15.44,15.35
Workiva inc note 1.125% 8/1,DEBT-WORK,PRN,725000.0,722000.0,2.65561e-05,,4153,725000.0,,new,N/A,Q3 2020, ,13F,09/30/2020,,
Travere therapeutics inc,TVTX,PRN,850000.0,718000.0,2.6409e-05,0.0,4154,0.0,0.0,,N/A,Q3 2018,MATERIALS,13F,09/30/2020,,27.72
Ishares u.s. financial etf,IYF,"",12630.0,717000.0,2.63722e-05,0.0,4155,-1148.0,-8.332124,reduction,No Data,Q4 2016,FINANCE,13F,09/30/2020,105.67,68.26
Universal stainless & alloy products inc,USAP,"",129372.0,709000.0,2.6078e-05,0.0,4156,-2633.0,-1.994621,reduction,1.4651860,Q1 2017,MATERIALS,13F,09/30/2020,21.62,8.2
Spdr dow jones wilshire reit etf,RWR,"",9032.0,704000.0,2.58941e-05,0.0,4157,-15.0,-0.165801,reduction,No Data,Q4 2015,FINANCE,13F,09/30/2020,92.98,86.62
Hallmark financial services inc.,HALL,"",268519.0,704000.0,2.58941e-05,0.0,4158,-11669.0,-4.164704,reduction,1.4800830,Q1 2016,FINANCE,13F,09/30/2020,12.31,3.61
Oconee federal financial corp,OFED,"",32365.0,700000.0,2.57469e-05,0.0,4159,153.0,0.474978,addition,0.5774896,Q1 2017,FINANCE,13F,09/30/2020,25.7696,23.38
Diffusion pharmaceuticals inc,DFFN,"",830471.0,699000.0,2.57102e-05,0.0,4160,0.0,0.0,,1.2972979,Q4 2019,COMMUNICATIONS,13F,09/30/2020,0.47,1.13
Organovo holdings inc,ONVO,"",87785.0,694000.0,2.55263e-05,0.0,4161,-1.05,-0.001196,reduction,1.3039784,Q1 2014,HEALTH CARE,13F,09/30/2020,1138.2,13.97
Nomad foods ltd,NOMD,"",27228.0,694000.0,2.55263e-05,0.0,4162,-12435.0,-31.351638,reduction,0.0154655,Q1 2016,CONSUMER STAPLES,13F,09/30/2020,20.21,25.4
Streamline health solutions inc,STRM,"",443328.0,692000.0,2.54527e-05,0.0,4163,-7415.0,-1.645062,reduction,1.4001360,Q1 2017,INFORMATION TECHNOLOGY,13F,09/30/2020,1.11,1.6
Lsb industries inc,LXU,"",425255.0,689000.0,2.53424e-05,0.0,4164,-11081.0,-2.539557,reduction,1.4505323,Q4 2010,MATERIALS,13F,09/30/2020,8.43,3.75
Eurodry ltd,EDRY,"",180000.0,684000.0,2.51584e-05,0.0,4165,0.0,0.0,,7.8103644,Q3 2019,TRANSPORTS,13F,09/30/2020,8.0,6.76
Capstone turbine corp,CPST,"",143305.0,683000.0,2.51217e-05,0.0,4166,-4440.0,-3.005178,reduction,1.2941506,Q1 2017,INDUSTRIALS,13F,09/30/2020,294.91,11.94
Manning & napier inc.,MN,"",159466.0,681000.0,2.50481e-05,0.0,4167,-14107.0,-8.127416,reduction,0.9482502,Q2 2016,FINANCE,13F,09/30/2020,5.2,6.05
Veeco instruments  inc. (de),VECO,PRN,725000.0,675000.0,2.48274e-05,0.0,4168,0.0,0.0,,N/A,Q1 2017,INFORMATION TECHNOLOGY,13F,09/30/2020,,19.93
Glbl indemnity ltd,GBLI,"",32425.0,674000.0,2.47906e-05,0.0006,4169,-633907.0,-95.133807,reduction,0.3165668,Q1 2016,FINANCE,13F,09/30/2020,38.09,28.5
Bellicum pharmaceuticals inc,BLCM,"",102563.0,674000.0,2.47906e-05,0.0,4170,-1181.0,-1.138379,reduction,1.6814216,Q1 2015,HEALTH CARE,13F,09/30/2020,1011.21,3.65
Isoray inc,ISR,"",1153877.0,673000.0,2.47539e-05,0.0,4171,21.0,0.00182,addition,1.3228579,Q1 2017,HEALTH CARE,13F,09/30/2020,0.59,1.98
Net element inc,NETE,"",74958.0,673000.0,2.47539e-05,0.0,4172,61063.0,439.460237,addition,1.5470534,Q1 2017,ENERGY,13F,09/30/2020,18.6293,13.21
Phillips 66 partners lp,PSXP,"",28967.0,667000.0,2.45332e-05,0.0,4173,2739.0,10.443038,addition,0.0126859,Q1 2017,ENERGY,13F,09/30/2020,50.4387,30.78
Urovant sciences ltd,UROV,"",71386.0,667000.0,2.45332e-05,0.0001,4174,-238720.0,-76.980129,reduction,0.2250432,Q3 2018,HEALTH CARE,13F,09/30/2020,11.52,16.16
Autoweb inc,AUTO,"",212042.0,666000.0,2.44964e-05,0.0,4175,-28773.0,-11.948176,reduction,1.6101353,Q1 2016,INFORMATION TECHNOLOGY,13F,09/30/2020,9.76,2.59
Vtv therapeutics inc,VTVT,"",373319.0,660000.0,2.42757e-05,0.0,4176,44191.0,13.426691,addition,0.7089081,Q1 2016,HEALTH CARE,13F,09/30/2020,2.731,2.09
Cohen & co inc,COHN,"",33125.0,647000.0,2.37975e-05,0.0,4177,9891.0,42.571232,addition,2.4825435,Q1 2017,REAL ESTATE,13F,09/30/2020,748.1753,17.5
Corvus pharmaceuticals inc,CRVS,"",161549.0,647000.0,2.37975e-05,0.0,4178,-148933.0,-47.96832,reduction,0.5756880,Q1 2016,HEALTH CARE,13F,09/30/2020,12.28,4.06
Cumulus media inc,CMLS,"",120533.0,647000.0,2.37975e-05,0.0,4179,-12656.0,-9.502286,reduction,0.6722141,Q1 2019,COMMUNICATIONS,13F,09/30/2020,17.91,9.82
Hudson glbl inc,HSON,"",66386.0,642000.0,2.36136e-05,0.0,4180,0.0,0.0,,2.4725034,Q1 2017,INDUSTRIALS,13F,09/30/2020,1143.56,11.28
Applied dna scn,APDN,"",82355.0,637000.0,2.34297e-05,0.0,4181,-1614.0,-1.922138,reduction,1.4546935,Q4 2019,INFORMATION TECHNOLOGY,13F,09/30/2020,4.72,11.0
Forward industries inc. ny,FORD,"",455857.0,634000.0,2.33194e-05,0.0,4182,3.0,0.000658,addition,4.6109732,Q1 2017,CONSUMER DISCRETIONARY,13F,09/30/2020,1.19,2.06
Aqua metals inc,AQMS,"",695844.0,634000.0,2.33194e-05,0.0,4183,9.0,0.001293,addition,1.1374542,Q2 2016,INDUSTRIALS,13F,09/30/2020,6.2299,3.72
Phx minerals inc,PHX,"",440277.0,630000.0,2.31723e-05,0.0,4184,-2993.0,-0.675209,reduction,1.9664710,Q2 2011,ENERGY,13F,09/30/2020,19.01,2.83
Sonnet biotherapeutics hldgs inc,SONN,"",240649.0,619000.0,2.27677e-05,0.0,4185,-1386.0,-0.572644,reduction,1.4010992,Q1 2017,FINANCE,13F,09/30/2020,1069.25,2.43
Mitcham industries,MIND,"",295660.0,615000.0,2.26205e-05,0.0,4186,3.0,0.001015,addition,2.2963489,Q1 2017,ENERGY,13F,09/30/2020,4.86,2.15
Tower semiconductor ltd,TSEM,"",33694.0,614000.0,2.25838e-05,0.0001,4187,-33556.0,-49.897398,reduction,0.0312202,Q4 2016,INFORMATION TECHNOLOGY,13F,09/30/2020,19.6,28.45
New home co inc (the),NWHM,"",112034.0,609000.0,2.23998e-05,0.0,4188,1620.0,1.467205,addition,0.6144926,Q4 2015,INDUSTRIALS,13F,09/30/2020,10.2691,5.38
Hess midstream partners lp,HESM,"",40320.0,609000.0,2.23998e-05,,4189,40320.0,,new,0.2236483,Q3 2020,ENERGY,13F,09/30/2020,15.1,22.38
Vericity inc,VERY,"",59031.0,603000.0,2.21792e-05,0.0,4190,41730.0,241.199931,addition,0.3968471,Q2 2020,FINANCE,13F,09/30/2020,10.326,8.4
Evoke pharma inc,EVOK,"",128275.0,601000.0,2.21056e-05,0.0,4191,-71153.0,-35.678541,reduction,0.4860697,Q1 2017,HEALTH CARE,13F,09/30/2020,3.24,2.78
Steel connect inc,STCN,"",1101392.0,598000.0,2.19952e-05,0.0,4192,15.0,0.001362,addition,1.7539774,Q1 2017,INFORMATION TECHNOLOGY,13F,09/30/2020,1.8,1.09
