Stock,Symbol,Type,Shares Held,Market Value,% of Portfolio,Previous % of Portfolio,Ranking,Change in shares,% Change,Change Type,% Ownership,Qtr first owned,sector,source_type,source_date,Avg Price,Recent Price
India globalization capital inc,IGC,"",470431.0,489000.0,1.6201e-05,0.0,3823,16321.0,3.594063,addition,1.1419301,Q2 2019,INDUSTRIALS,13F,09/30/2020,1.6192,1.75
Outlook therapeutics inc,OTLK,"",676637.0,487000.0,1.61348e-05,0.0,3824,140377.0,26.177041,addition,0.5320180,Q3 2016,HEALTH CARE,13F,09/30/2020,62.3952,1.55
Allena pharmaceuticals inc,ALNA,"",327726.0,485000.0,1.60685e-05,0.0,3825,-90897.0,-21.713332,reduction,0.8634955,Q4 2017,HEALTH CARE,13F,09/30/2020,9.6,1.36
Image sensing systems inc.,ISNS,"",132701.0,482000.0,1.59691e-05,0.0,3826,0.0,0.0,,2.4859355,Q4 2013,INFORMATION TECHNOLOGY,13F,09/30/2020,3.31,4.52
One stop systems inc,OSS,"",229343.0,482000.0,1.59691e-05,0.0,3827,200.0,0.087282,addition,1.3792892,Q3 2018,INFORMATION TECHNOLOGY,13F,09/30/2020,1.8402,3.69
Canterbury park holding co.,CPHC,"",39330.0,479000.0,1.58697e-05,0.0,3828,-200.0,-0.505945,reduction,0.8351794,Q4 2017,CONSUMER DISCRETIONARY,13F,09/30/2020,15.67,12.36
Trinity place holdings inc,TPHS,"",337323.0,475000.0,1.57372e-05,0.0,3829,-3152.0,-0.925765,reduction,1.0491181,Q2 2016,CONSUMER DISCRETIONARY,13F,09/30/2020,7.76,1.25
Oncternal therapeutics inc,ONCT,"",278306.0,473000.0,1.56709e-05,0.0,3830,-6198.0,-2.178528,reduction,N/A,Q2 2019, ,13F,09/30/2020,,
Hallador energy co,HNRG,"",721152.0,470000.0,1.55715e-05,0.0,3831,-58473.0,-7.500144,reduction,2.3670975,Q2 2010,ENERGY,13F,09/30/2020,6.69,1.03
Vanguard small-cap value index fund-etf shares,VBR,"",4170.0,461000.0,1.52733e-05,0.0,3832,-661.0,-13.682467,reduction,No Data,Q1 2014,FINANCE,13F,09/30/2020,117.36,142.02
Seelos therapeutics inc,SEEL,"",491487.0,461000.0,1.52733e-05,0.0,3833,189899.0,62.966365,addition,N/A,Q1 2019, ,13F,09/30/2020,,
Nine energy service inc,NINE,"",396647.0,448000.0,1.48426e-05,0.0,3834,-154645.0,-28.051377,reduction,1.2535221,Q1 2018,ENERGY,13F,09/30/2020,24.26,2.81
Community west bancshares,CWBC,"",54862.0,441000.0,1.46107e-05,0.0,3835,0.0,0.0,,0.6475331,Q2 2018,FINANCE,13F,09/30/2020,11.5,8.82
Adial pharmaceuticals inc,ADIL,"",196797.0,439000.0,1.45445e-05,0.0,3836,-86112.0,-30.438056,reduction,1.4512029,Q4 2018,HEALTH CARE,13F,09/30/2020,3.65,1.8
Constellium se,CSTM,"",55671.0,437000.0,1.44782e-05,0.0,3837,2206.0,4.126064,addition,0.0403641,Q1 2015,CONSUMER DISCRETIONARY,13F,09/30/2020,11.3842,13.63
Htg molecular diagnostics inc,HTGM,"",87643.53,434000.0,1.43788e-05,0.0,3838,-21357.61,-19.593933,reduction,1.8590318,Q2 2015,HEALTH CARE,13F,09/30/2020,2.86,4.87
Tonix pharmaceuticals holding corp,TNXP,"",515459.0,433000.0,1.43457e-05,0.0,3839,132375.0,34.555085,addition,0.3938490,Q2 2019,HEALTH CARE,13F,09/30/2020,0.7434,0.67
Willamette valley vineyard inc.,WVVI,"",69363.0,426000.0,1.41138e-05,0.0,3840,0.0,0.0,,1.3971718,Q1 2014,CONSUMER STAPLES,13F,09/30/2020,7.84,6.48
Streamline health solutions inc,STRM,"",269776.0,421000.0,1.39481e-05,0.0,3841,-10393.0,-3.709547,reduction,0.8530527,Q2 2013,INFORMATION TECHNOLOGY,13F,09/30/2020,2.41,1.63
Starrett (l.s.) co.  class a,SCX,"",142006.0,419000.0,1.38818e-05,0.0,3842,-2847.0,-1.965441,reduction,2.0376771,Q2 2002,INDUSTRIALS,13F,09/30/2020,15.58,4.02
Pangaea logistics solutions ltd,PANL,"",161973.0,419000.0,1.38818e-05,0.0,3843,-60588.0,-27.223098,reduction,0.3594156,Q4 2016,TRANSPORTS,13F,09/30/2020,2.98,2.69
Intergroup corp.,INTG,"",13938.0,418000.0,1.38487e-05,0.0,3844,0.0,0.0,,0.6094055,Q3 2018,REAL ESTATE,13F,09/30/2020,34.34,33.34
Vanguard consumer discretion etf,VCR,"",1762.0,413000.0,1.36831e-05,0.0,3845,-701.0,-28.461226,reduction,No Data,Q1 2014,CONSUMER DISCRETIONARY,13F,09/30/2020,157.9,272.44
Ricebran technologies common,RIBT,"",976653.0,411000.0,1.36168e-05,0.0,3846,-141361.0,-12.643938,reduction,N/A,Q1 2018,Consumer Staples,13F,09/30/2020,,
Nephros ord shs,NEPH,"",56737.0,410000.0,1.35837e-05,0.0,3847,0.0,0.0,,N/A,Q1 2020, ,13F,09/30/2020,,
Sifco industries inc.,SIF,"",111135.0,409000.0,1.35505e-05,0.0,3848,-17886.0,-13.86286,reduction,1.8785106,Q1 2007,INDUSTRIALS,13F,09/30/2020,7.25,5.3
Neonode inc,NEON,"",51522.0,407000.0,1.34843e-05,0.0,3849,2452.0,4.996943,addition,0.4778077,Q2 2012,INFORMATION TECHNOLOGY,13F,09/30/2020,202.0485,7.11
Altisource asset management corp,AAMC,"",19134.0,397000.0,1.3153e-05,0.0,3850,-912.0,-4.549536,reduction,1.1723424,Q4 2013,REAL ESTATE,13F,09/30/2020,355.04,22.3
Oconee federal financial corp,OFED,"",17881.0,387000.0,1.28217e-05,0.0,3851,-66.0,-0.367749,reduction,0.3189928,Q4 2018,FINANCE,13F,09/30/2020,25.28,25.53
Sunesis pharmaceuticals inc,SNSS,"",305620.0,382000.0,1.2656e-05,0.0,3852,-115663.3,-27.454993,reduction,1.6891522,Q2 2007,HEALTH CARE,13F,09/30/2020,915.2,1.86
Vanguard utilities etf,VPU,"",2944.0,380000.0,1.25897e-05,0.0,3853,-516.0,-14.913295,reduction,No Data,Q2 2014,UTILITIES AND TELECOMMUNICATIONS,13F,09/30/2020,113.3,133.94
Dolphin entertainment inc,DLPN,"",548908.0,379000.0,1.25566e-05,0.0,3854,21900.0,4.155535,addition,N/A,Q3 2018, ,13F,09/30/2020,,
Vanguard mid-cap index fund-etf shares,VO,"",2145.0,378000.0,1.25235e-05,0.0,3855,-716.0,-25.026215,reduction,No Data,Q4 2006,FINANCE,13F,09/30/2020,136.3,207.08
Neurotrope inc,NTRP,"",340548.0,378000.0,1.25235e-05,0.0,3856,13889.0,4.251834,addition,1.4322256,Q2 2017,HEALTH CARE,13F,09/30/2020,6.8557,
Vanguard mega cap 300 growth index etf,MGK,"",2036.0,377000.0,1.24904e-05,,3857,2036.0,,new,No Data,Q3 2020,FINANCE,13F,09/30/2020,185.4,201.4
Nymox pharmaceutical corp.,NYMX,"",152775.0,375000.0,1.24241e-05,0.0,3858,-7654.0,-4.770958,reduction,0.2000795,Q2 2020,HEALTH CARE,13F,09/30/2020,3.55,2.48
Marathon patent group inc,MARA,"",190410.0,373000.0,1.23578e-05,0.0,3859,132763.0,230.303398,addition,0.5923846,Q4 2014,INDUSTRIALS,13F,09/30/2020,4.933,10.92
Grupo financiero galicia s.a. adr,GGAL,"",51268.0,371000.0,1.22916e-05,0.0,3860,-3333.0,-6.104284,reduction,0.0359330,Q2 2019,FINANCE,13F,09/30/2020,34.93,8.68
Hv bancorp inc,HVBC,"",27288.0,366000.0,1.21259e-05,0.0,3861,0.0,0.0,,1.2208522,Q3 2017,FINANCE,13F,09/30/2020,14.97,17.28
Shiftpixy inc,PIXY,"",94286.0,362000.0,1.19934e-05,,3862,94286.0,,new,0.5677261,Q3 2020,INFORMATION TECHNOLOGY,13F,09/30/2020,3.84,2.5
Taylor devices  inc.,TAYD,"",37795.0,360000.0,1.19271e-05,0.0,3863,0.0,0.0,,1.0836568,Q1 2012,INDUSTRIALS,13F,09/30/2020,14.69,10.04
Nanoviricides inc,NNVC,"",93528.0,359000.0,1.1894e-05,0.0,3864,7466.0,8.675141,addition,0.8777687,Q4 2013,HEALTH CARE,13F,09/30/2020,5232.0182,3.51
Lightbridge corp,LTBR,"",86118.0,359000.0,1.1894e-05,0.0,3865,0.0,0.0,,2.1769426,Q4 2010,ENERGY,13F,09/30/2020,2689.07,3.75
Sellas life sciences group inc,SLS,"",135108.0,358000.0,1.18609e-05,0.0,3866,-24000.0,-15.084094,reduction,1.4279044,Q1 2008,HEALTH CARE,13F,09/30/2020,16948308.5,6.31
Ashford inc,AINC,"",61609.0,358000.0,1.18609e-05,0.0,3867,-4558.0,-6.88863,reduction,2.4540324,Q4 2014,FINANCE,13F,09/30/2020,65.77,5.601
Virco manufacturing corp.,VIRC,"",165913.0,357000.0,1.18277e-05,0.0,3868,0.0,0.0,,1.0422560,Q2 2002,INDUSTRIALS,13F,09/30/2020,6.69,2.51
Inmode ltd,INMD,"",9859.0,357000.0,1.18277e-05,0.0,3869,0.0,0.0,,0.0300588,Q2 2020,HEALTH CARE,13F,09/30/2020,28.32,47.49
Mammoth energy services inc,TUSK,"",221637.0,355000.0,1.17615e-05,0.0,3870,-187125.0,-45.778473,reduction,0.4843233,Q4 2016,ENERGY,13F,09/30/2020,23.12,4.61
Acer therapeutics inc,ACER,"",123027.0,354000.0,1.17283e-05,0.0,3871,-18000.0,-12.763513,reduction,1.0327355,Q1 2018,HEALTH CARE,13F,09/30/2020,28.34,2.65
Vanguard short-term inflation-protected securities index fund-etf shares,VTIP,"",6928.0,353000.0,1.16952e-05,0.0,3872,2000.0,40.584416,addition,No Data,Q1 2017,FINANCE,13F,09/30/2020,49.5333,51.0
Fuel-tech  inc.,FTEK,"",417795.0,352000.0,1.16621e-05,0.0,3873,0.0,0.0,,1.6913984,Q3 2005,INDUSTRIALS,13F,09/30/2020,9.49,4.81
Community first bancshares inc,CFBI,"",48927.0,350000.0,1.15958e-05,0.0,3874,0.0,0.0,,0.6462596,Q4 2017,FINANCE,13F,09/30/2020,11.37,9.86
Consolidated water co  ltd.,CWCO,"",33540.0,349000.0,1.15627e-05,0.0,3875,-1012.0,-2.928919,reduction,0.2217953,Q2 2015,UTILITIES AND TELECOMMUNICATIONS,13F,09/30/2020,12.7,11.85
Motus gi holdings inc,MOTS,"",354672.0,347000.0,1.14964e-05,0.0,3876,0.0,0.0,,1.1020617,Q2 2019,HEALTH CARE,13F,09/30/2020,2.75,1.02
Performant financial corp,PFMT,"",368368.0,346000.0,1.14633e-05,0.0,3877,0.0,0.0,,0.6732919,Q3 2012,INDUSTRIALS,13F,09/30/2020,2.94,0.96
Scorpio bulkers inc,SALT,"",24243.0,344000.0,1.1397e-05,0.0,3878,6286.0,35.005847,addition,0.1957151,Q1 2014,INDUSTRIALS,13F,09/30/2020,104392.1872,17.48
Nexgen energy ltd,NXE,"",197409.0,342000.0,1.13308e-05,0.0,3879,43244.0,28.050465,addition,0.0523957,Q2 2017,ENERGY,13F,09/30/2020,1.9799,2.73
Pathfinder bancorp inc,PBHC,"",31500.0,334000.0,1.10657e-05,0.0,3880,0.0,0.0,,0.6626162,Q4 2015,FINANCE,13F,09/30/2020,14.54,11.41
Advaxis inc,ADXS,"",811182.0,333000.0,1.10326e-05,0.0,3881,0.0,0.0,,1.2248421,Q4 2013,HEALTH CARE,13F,09/30/2020,715.06,0.385
Rcm technologies inc,RCMT,"",234635.0,330000.0,1.09332e-05,0.0,3882,-41850.0,-15.136445,reduction,2.0467730,Q2 2011,INDUSTRIALS,13F,09/30/2020,6.14,1.67
Vanguard s&p mid-cap 400 growth etf,IVOG,"",2204.0,329000.0,1.09001e-05,0.0,3883,47.0,2.178952,addition,No Data,Q3 2014,FINANCE,13F,09/30/2020,114.2298,180.09
Artara therapeutics inc,TARA,"",19526.0,329000.0,1.09001e-05,0.0,3884,2103.0,12.070252,addition,0.3333000,Q4 2014,HEALTH CARE,13F,09/30/2020,35310.335,23.19
Super league gaming inc,SLGG,"",178627.0,327000.0,1.08338e-05,0.0,3885,1800.0,1.017944,addition,1.1881180,Q2 2019,COMMUNICATIONS,13F,09/30/2020,6.2253,3.45
Vanguard industrials etf,VIS,"",2247.0,325000.0,1.07675e-05,0.0,3886,-312.0,-12.192263,reduction,No Data,Q3 2014,INDUSTRIALS,13F,09/30/2020,131.05,169.41
Lithium americas corp,LAC,"",28534.0,325000.0,1.07675e-05,0.0,3887,0.0,0.0,,0.0313949,Q1 2018,MATERIALS,13F,09/30/2020,4.49,12.31
United bancshares inc (oh),UBOH,"",15010.0,323000.0,1.07013e-05,0.0,3888,-119.0,-0.786569,reduction,0.4589072,Q1 2012,FINANCE,13F,09/30/2020,14.98,24.75
Chicago rivet and machine co.,CVR,"",14853.0,321000.0,1.0635e-05,0.0,3889,-100.0,-0.668762,reduction,1.5373676,Q1 2014,INDUSTRIALS,13F,09/30/2020,36.31,23.62
Macro bank inc adr,BMA,"",22398.0,320000.0,1.06019e-05,0.0,3890,0.0,0.0,,0.0350516,Q2 2019,FINANCE,13F,09/30/2020,71.96,15.57
Destination xl group inc.,DXLG,"",1238949.0,319000.0,1.05688e-05,0.0,3891,-469440.0,-27.478519,reduction,2.4031636,Q2 2002,CONSUMER DISCRETIONARY,13F,09/30/2020,4.28,0.23
Amrep corp.,AXR,"",56720.0,318000.0,1.05356e-05,0.0,3892,0.0,0.0,,0.6976581,Q1 2006,INDUSTRIALS,13F,09/30/2020,16.23,8.62
Brookfield property partners l.p.,BPY,"",26425.0,318000.0,1.05356e-05,0.0,3893,-2105.0,-7.378198,reduction,0.0056789,Q3 2018,REAL ESTATE,13F,09/30/2020,18.82,15.05
Aileron therapeutics inc,ALRN,"",246301.0,318000.0,1.05356e-05,0.0,3894,21983.0,9.799927,addition,0.6180732,Q2 2017,HEALTH CARE,13F,09/30/2020,3.2481,1.13
Cynergistek inc,CTEK,"",202058.0,317000.0,1.05025e-05,0.0,3895,-12900.0,-6.001172,reduction,1.9067429,Q3 2017,INDUSTRIALS,13F,09/30/2020,3.95,1.58
Opgen inc,OPGN,"",147343.0,312000.0,1.03368e-05,0.0,3896,0.0,0.0,,0.7441810,Q1 2020,HEALTH CARE,13F,09/30/2020,2.22,1.73
Salem media group inc,SALM,"",339557.0,311000.0,1.03037e-05,0.0,3897,-2090.0,-0.611743,reduction,1.2725420,Q2 2002,COMMUNICATIONS,13F,09/30/2020,8.16,1.03
Makemytrip ltd,MMYT,"",20202.0,311000.0,1.03037e-05,0.0,3898,736.0,3.780951,addition,0.0195652,Q3 2017,CONSUMER DISCRETIONARY,13F,09/30/2020,26.0267,27.19
Centogene n.v.,CNTG,"",32571.0,308000.0,1.02043e-05,0.0,3899,15972.0,96.222664,addition,0.1489890,Q2 2020,HEALTH CARE,13F,09/30/2020,16.2992,11.83
Steel connect inc,STCN,"",556187.0,301000.0,9.9724e-06,0.0,3900,-146947.0,-20.898861,reduction,0.8915585,Q2 2002,INFORMATION TECHNOLOGY,13F,09/30/2020,7.62,0.77
Banco santander s.a. adr,SAN,"",162313.0,300000.0,9.93927e-06,0.0,3901,0.0,0.0,,0.0009772,Q2 2012,FINANCE,13F,09/30/2020,7.5,3.19
Compx international  inc. class a,CIX,"",20045.0,299000.0,9.90614e-06,0.0,3902,-705.0,-3.39759,reduction,0.1609891,Q3 2013,INDUSTRIALS,13F,09/30/2020,13.77,14.2
Usio inc,USIO,"",194450.0,299000.0,9.90614e-06,0.0,3903,0.0,0.0,,0.7883485,Q4 2015,FINANCE,13F,09/30/2020,2.42,2.9
Diffusion pharmaceuticals inc,DFFN,"",352281.0,297000.0,9.83988e-06,0.0,3904,34272.0,10.777053,addition,0.5504537,Q1 2017,COMMUNICATIONS,13F,09/30/2020,9.1269,0.75
National energy services reunited corp,NESR,"",46541.0,297000.0,9.83988e-06,0.0,3905,-1751.0,-3.625859,reduction,0.0531926,Q3 2018,FINANCE,13F,09/30/2020,10.35,9.54
Unique fabricating inc,UFAB,"",86287.0,291000.0,9.64109e-06,0.0,3906,0.0,0.0,,0.8823571,Q1 2016,CONSUMER DISCRETIONARY,13F,09/30/2020,7.6,6.025
Vanguard global ex-u.s. real estate etf,VNQI,"",5810.0,282000.0,9.34292e-06,0.0,3907,1312.0,29.168519,addition,No Data,Q2 2015,FINANCE,13F,09/30/2020,47.1003,53.62
Cps technologies corp.,CPSH,"",170564.0,281000.0,9.30978e-06,0.0,3908,54500.0,46.956851,addition,1.2828057,Q1 2018,INFORMATION TECHNOLOGY,13F,09/30/2020,1.4527,2.29
Endeavour silver corp,EXK,"",79613.0,279000.0,9.24352e-06,0.0,3909,-19412.0,-19.603131,reduction,0.0513876,Q4 2016,MATERIALS,13F,09/30/2020,2.47,4.58
Tremont mortgage trust,TRMT,"",94591.0,276000.0,9.14413e-06,0.0,3910,-41.0,-0.043326,reduction,1.1460247,Q4 2017,FINANCE,13F,09/30/2020,9.04,4.1
Us well services inc,USWS,"",1018734.0,276000.0,9.14413e-06,0.0,3911,-102174.0,-9.115289,reduction,1.3883653,Q4 2018,ENERGY,13F,09/30/2020,6.93,0.44
Magnachip semiconductor corp,MX,"",20089.0,275000.0,9.111e-06,0.0,3912,0.0,0.0,,N/A,Q2 2020,INFORMATION TECHNOLOGY,13F,09/30/2020,10.3,13.08
Stratasys ltd,SSYS,"",21985.0,274000.0,9.07787e-06,0.0,3913,795.0,3.75177,addition,0.0399509,Q2 2003,INFORMATION TECHNOLOGY,13F,09/30/2020,34.4937,21.61
Allied healthcare products inc,AHPI,"",49517.0,273000.0,9.04474e-06,0.0,3914,-1750.0,-3.413502,reduction,1.2337497,Q1 2018,HEALTH CARE,13F,09/30/2020,13.41,4.9
Allied esports entertainment ord shs,AESE,"",211604.0,267000.0,8.84595e-06,,3915,211604.0,,new,N/A,Q3 2020, ,13F,09/30/2020,,
Avinger inc,AVGR,"",825110.0,266000.0,8.81282e-06,0.0,3916,701373.0,566.825606,addition,0.9874373,Q1 2019,HEALTH CARE,13F,09/30/2020,20.8608,0.48
Vanguard russell 1000 growth etf,VONG,"",1189.0,265000.0,8.77969e-06,0.0,3917,2.0,0.168492,addition,No Data,Q2 2020,FINANCE,13F,09/30/2020,197.363,246.0
Sundance energy australia ltd adr,SNDE,"",114286.0,265000.0,8.77969e-06,,3918,114286.0,,new,1.6621793,Q3 2020,ENERGY,13F,09/30/2020,2.32,1.87
Eastside distilling inc,EAST,"",231222.0,264000.0,8.74656e-06,0.0,3919,0.0,0.0,,2.2980779,Q1 2018,CONSUMER STAPLES,13F,09/30/2020,6.57,1.25
Niu technologies,NIU,"",13722.0,264000.0,8.74656e-06,0.0,3920,1323.0,10.670215,addition,0.0183580,Q2 2020,CONSUMER DISCRETIONARY,13F,09/30/2020,16.3085,28.31
General moly inc,GMOLQ,"",2352989.0,263000.0,8.71343e-06,0.0,3921,-71757.0,-2.959362,reduction,N/A,Q1 2007,MATERIALS,13F,09/30/2020,3.14,0.03
Taro pharmaceutical industries ltd,TARO,"",4806.0,263000.0,8.71343e-06,0.0,3922,25.0,0.522903,addition,0.0125621,Q3 2015,HEALTH CARE,13F,09/30/2020,129.0719,72.8
Dover motorsports inc,DVD,"",185395.0,261000.0,8.64717e-06,0.0,3923,0.0,0.0,,0.5094335,Q2 2002,CONSUMER DISCRETIONARY,13F,09/30/2020,2.55,1.97
Zedge inc,ZDGE,"",179105.0,261000.0,8.64717e-06,0.0,3924,-1.0,-0.000558,reduction,1.4681361,Q2 2016,INFORMATION TECHNOLOGY,13F,09/30/2020,4.58,5.66
Izea inc,IZEA,"",257711.0,257000.0,8.51464e-06,0.0,3925,71285.0,38.237692,addition,0.5323006,Q2 2016,INDUSTRIALS,13F,09/30/2020,1.6352,1.88
Pampa energia s.a.,PAM,"",24607.0,255000.0,8.44838e-06,0.0,3926,-3179.0,-11.441013,reduction,0.0398998,Q2 2019,UTILITIES AND TELECOMMUNICATIONS,13F,09/30/2020,34.67,13.28
Arcos dorados holdings inc,ARCO,"",62339.0,255000.0,8.44838e-06,0.0,3927,819.0,1.331274,addition,0.0300772,Q2 2019,CONSUMER DISCRETIONARY,13F,09/30/2020,7.179,5.0
Freedom holding corp,FRHC,"",10657.0,255000.0,8.44838e-06,,3928,10657.0,,new,0.0182614,Q3 2020,FINANCE,13F,09/30/2020,23.97,52.05
Vaccinex inc,VCNX,"",142297.0,253000.0,8.38212e-06,0.0,3929,4000.0,2.892326,addition,0.7081513,Q3 2018,HEALTH CARE,13F,09/30/2020,6.7366,2.21
Francesca's holdings corporation,FRANQ,"",94063.0,252000.0,8.34899e-06,0.0,3930,-30182.0,-24.292326,reduction,3.1014835,Q3 2011,CONSUMER DISCRETIONARY,13F,09/30/2020,1501.44,0.59
Vanguard mega cap 300 index etf,MGC,"",2054.0,246000.0,8.1502e-06,0.0,3931,0.0,0.0,,No Data,Q4 2014,FINANCE,13F,09/30/2020,109.45,131.65
Mid-southern svgs bk,MSVB,"",19080.0,246000.0,8.1502e-06,0.0,3932,0.0,0.0,,0.5732315,Q4 2018,FINANCE,13F,09/30/2020,12.12,14.41
Youngevity international inc.,YGYI,"",403771.0,243000.0,8.05081e-06,0.0,3933,-102890.0,-20.307464,reduction,1.3316800,Q1 2018,CONSUMER STAPLES,13F,09/30/2020,5.6,
Golden ocean group limited,GOGL,"",63346.0,242000.0,8.01768e-06,0.0,3934,0.0,0.0,,0.0442120,Q1 2017,ENERGY,13F,09/30/2020,6.89,4.62
Us gold corp,USAU,"",25685.0,236000.0,7.81889e-06,0.0,3935,500.0,1.985309,addition,0.7156235,Q3 2015,INFORMATION TECHNOLOGY,13F,09/30/2020,646.6448,13.15
Helius medical tec,HSDTD,"",606471.0,235000.0,7.78576e-06,0.0,3936,-11492.0,-1.859658,reduction,N/A,Q2 2018, ,13F,09/30/2020,,
National holdings corp,NHLD,"",110391.0,234000.0,7.75263e-06,0.0,3937,0.0,0.0,,0.8126191,Q3 2015,FINANCE,13F,09/30/2020,3.1,2.83
Adecoagro s.a.,AGRO,"",49354.0,231000.0,7.65324e-06,0.0,3938,-41303.0,-45.559637,reduction,0.0418853,Q1 2014,CONSUMER STAPLES,13F,09/30/2020,7.46,6.0
Independence contract drilling inc,ICD,"",94199.0,230000.0,7.62011e-06,0.0,3939,-12446.0,-11.670496,reduction,1.8189795,Q3 2014,ENERGY,13F,09/30/2020,1564.65,3.082
Sierra wireless inc,SWIR,"",20473.0,228000.0,7.55385e-06,0.0,3940,-3109.0,-13.183784,reduction,0.0561114,Q1 2015,INFORMATION TECHNOLOGY,13F,09/30/2020,17.86,14.77
Fauquier bankshares  inc.,FBSS,"",15099.0,228000.0,7.55385e-06,0.0,3941,0.0,0.0,,0.3978944,Q2 2019,FINANCE,13F,09/30/2020,21.31,17.26
Sonnet biotherapeutics hldgs inc,SONN,"",88838.0,228000.0,7.55385e-06,,3942,88838.0,,new,0.6511122,Q2 2015,FINANCE,13F,09/30/2020,2.57,2.29
Paramount gold nevada corp,PZG,"",198913.0,227000.0,7.52072e-06,0.0,3943,0.0,0.0,,0.5861229,Q2 2009,MATERIALS,13F,09/30/2020,1.42,1.09
Predictive oncology inc,POAI,"",278567.0,227000.0,7.52072e-06,0.0,3944,244116.0,708.58901,addition,1.8064126,Q4 2019,HEALTH CARE,13F,09/30/2020,0.9904,0.71
Mict inc,MICT,"",58544.0,227000.0,7.52072e-06,0.0,3945,10124.0,20.908715,addition,0.1062037,Q1 2018,INFORMATION TECHNOLOGY,13F,09/30/2020,1.6948,2.2
Englobal corp,ENG,"",260612.0,224000.0,7.42132e-06,0.0,3946,34312.0,15.162174,addition,0.9506659,Q2 2005,ENERGY,13F,09/30/2020,1.7197,2.95
Ituran location and control ltd,ITRN,"",16005.0,222000.0,7.35506e-06,0.0,3947,0.0,0.0,,0.0681777,Q3 2017,INFORMATION TECHNOLOGY,13F,09/30/2020,27.12,19.03
Bio path holdings inc,BPTH,"",51946.0,220000.0,7.2888e-06,0.0,3948,15426.0,42.239869,addition,1.4070426,Q2 2014,HEALTH CARE,13F,09/30/2020,1699948.4359,3.81
Vanguard s&p mid-cap 400 value etf,IVOV,"",2064.0,216000.0,7.15628e-06,0.0,3949,-746.0,-26.548043,reduction,No Data,Q2 2016,FINANCE,13F,09/30/2020,111.66,131.58
Biolase inc,BIOL,"",773926.0,213000.0,7.05688e-06,0.0,3950,-236939.0,-23.439233,reduction,0.8394844,Q2 2002,HEALTH CARE,13F,09/30/2020,46.88,0.38
Interpace biosciences inc,IDXG,"",69029.0,213000.0,7.05688e-06,0.0,3951,34665.0,100.875917,addition,1.7100799,Q2 2002,HEALTH CARE,13F,09/30/2020,641.2501,3.5
Alj regional holdings  inc.,ALJJ,"",286727.0,208000.0,6.89123e-06,0.0,3952,-69457.0,-19.500314,reduction,0.6798862,Q2 2016,MATERIALS,13F,09/30/2020,4.43,1.07
Conatus pharmaceuticals inc,CNAT,"",124302.0,204000.0,6.7587e-06,0.0,3953,-6304.0,-4.826731,reduction,1.0182034,Q3 2013,HEALTH CARE,13F,09/30/2020,2.35,1.2
Entasis therapeutics holdings inc,ETTX,"",98759.0,201000.0,6.65931e-06,0.0,3954,44233.0,81.122767,addition,0.2783870,Q4 2018,HEALTH CARE,13F,09/30/2020,3.2657,2.85
Bel fuse inc class a,BELFA,"",16979.0,199000.0,6.59305e-06,0.0,3955,-296.0,-1.713459,reduction,0.1371762,Q2 2002,INFORMATION TECHNOLOGY,13F,09/30/2020,22.71,13.81
Ncs multistage holdings inc,NCSM,"",16453.8,196000.0,6.49366e-06,0.0,3956,-3600.05,-17.951914,reduction,0.6974883,Q2 2017,ENERGY,13F,09/30/2020,22.58,25.0
Mediaco holding inc,MDIA,"",72868.0,191000.0,6.328e-06,0.0,3957,0.0,0.0,,1.0268218,Q1 2020,FINANCE,13F,09/30/2020,4.24,2.73
Titan pharmaceuticals inc,TTNP,"",38325.07,190000.0,6.29487e-06,0.0,3958,0.0,0.0,,0.9856729,Q4 2015,HEALTH CARE,13F,09/30/2020,14.53,3.26
Servotronics inc.,SVT,"",24416.0,190000.0,6.29487e-06,0.0,3959,0.0,0.0,,0.9856691,Q1 2012,INDUSTRIALS,13F,09/30/2020,9.45,7.69
Jerash holdings us inc,JRSH,"",41854.0,189000.0,6.26174e-06,0.0,3960,0.0,0.0,,0.3695717,Q3 2018,CONSUMER DISCRETIONARY,13F,09/30/2020,6.35,5.52
Transportadora de gas del sur s.a. adr,TGS,"",45312.0,188000.0,6.22861e-06,0.0,3961,0.0,0.0,,0.0297884,Q2 2019,UTILITIES AND TELECOMMUNICATIONS,13F,09/30/2020,13.14,5.26
Fat brands inc,FAT,"",32334.0,182000.0,6.02982e-06,0.0,3962,-13323.0,-29.180629,reduction,0.2718309,Q3 2018,CONSUMER DISCRETIONARY,13F,09/30/2020,6.08,5.84
United states antimony corp,UAMY,"",619879.0,180000.0,5.96356e-06,0.0,3963,0.0,0.0,,0.8184274,Q2 2012,MATERIALS,13F,09/30/2020,0.73,0.47
Fg financial group inc com,FGF,"",46575.0,180000.0,5.96356e-06,0.0,3964,0.0,0.0,,0.9432044,Q2 2014,FINANCE,13F,09/30/2020,8.06,3.656
Evolving systems inc,EVOL,"",153837.0,178000.0,5.8973e-06,0.0,3965,0.0,0.0,,1.2614790,Q3 2003,INFORMATION TECHNOLOGY,13F,09/30/2020,9.67,2.48
Solitario zinc corp,XPL,"",443383.0,177000.0,5.86417e-06,0.0,3966,-123.0,-0.027734,reduction,0.7625947,Q4 2007,MATERIALS,13F,09/30/2020,1.67,0.59
Flexible solutions international inc,FSI,"",86857.0,177000.0,5.86417e-06,0.0,3967,0.0,0.0,,0.7095844,Q3 2019,MATERIALS,13F,09/30/2020,1.95,2.485
