Stock,Symbol,Type,Shares Held,Market Value,% of Portfolio,Previous % of Portfolio,Ranking,Change in shares,% Change,Change Type,% Ownership,Qtr first owned,sector,source_type,source_date,Avg Price,Recent Price
Scpharmaceuticals inc,SCPH,"",259476.0,1933000.0,7.12022e-05,0.0001,3893,1116.0,0.431955,addition,0.9497672,Q4 2017,HEALTH CARE,13F,09/30/2020,7.5994,5.54
Pluralsight inc note 0.375% 3/0,DEBT-PLUR,PRN,2197000.0,1929000.0,7.10548e-05,0.0001,3894,-88000.0,-3.851204,reduction,N/A,Q2 2020, ,13F,09/30/2020,,
Actinium pharmaceuticals inc,ATNM,"",198320.0,1921000.0,7.07602e-05,0.0001,3895,-102087.03,-33.982903,reduction,1.4598216,Q1 2017,HEALTH CARE,13F,09/30/2020,345.65,11.05
Jpmorgan betabuilders japan etf,BBJP,"",77009.0,1900000.0,6.99866e-05,0.0,3896,76708.0,25484.385382,addition,No Data,Q4 2018,FINANCE,13F,09/30/2020,24.6641,27.28
Gds holdings ltd adr,GDS,PRN,1125000.0,1898000.0,6.99129e-05,0.0001,3897,0.0,0.0,,N/A,Q2 2019,COMMUNICATIONS,13F,09/30/2020,,91.3
Sachem capital,SACH,"",477656.0,1896000.0,6.98393e-05,0.0001,3898,-104815.0,-17.994887,reduction,2.1596487,Q2 2017,REAL ESTATE,13F,09/30/2020,5.02,4.21
Talend sa adr,TLND,"",48430.0,1891000.0,6.96551e-05,0.0001,3899,8638.0,21.707881,addition,0.1531984,Q1 2017,INFORMATION TECHNOLOGY,13F,09/30/2020,37.4789,37.5
Envestnet inc,ENV,PRN,1475000.0,1888000.0,6.95446e-05,0.0001,3900,400000.0,37.209302,addition,N/A,Q2 2019,COMMUNICATIONS,13F,09/30/2020,,83.85
Venus concept ord shs,VERO,"",813088.0,1886000.0,6.94709e-05,0.0001,3901,53337.0,7.020326,addition,N/A,Q4 2019, ,13F,09/30/2020,,
Orion group holdings inc,ORN,"",685055.0,1884000.0,6.93973e-05,0.0001,3902,-9399.0,-1.353437,reduction,2.2572669,Q4 2009,INDUSTRIALS,13F,09/30/2020,7.44,4.94
Prelude therapeutics inc.,PRLD,"",62450.0,1881000.0,6.92867e-05,,3903,62450.0,,new,0.1470982,Q3 2020,HEALTH CARE,13F,09/30/2020,30.13,88.94
Gladstone investment corp,GAIN,"",203605.0,1853000.0,6.82554e-05,0.0001,3904,7070.0,3.597324,addition,No Data,Q1 2017,FINANCE,13F,09/30/2020,10.0749,10.1
Identiv inc,INVE,"",295609.0,1851000.0,6.81817e-05,0.0001,3905,-2558.0,-0.857908,reduction,1.6521273,Q1 2017,INFORMATION TECHNOLOGY,13F,09/30/2020,6.72,7.24
Industrias bachoco s.a. de c.v. ads adr,IBA,"",48251.0,1848000.0,6.80712e-05,0.0001,3906,-4169.0,-7.953071,reduction,0.0965020,Q1 2012,CONSUMER STAPLES,13F,09/30/2020,37.78,44.0
Zovio inc,ZVO,"",461729.0,1847000.0,6.80344e-05,0.0001,3907,-57586.0,-11.088838,reduction,1.4366691,Q2 2019,INFORMATION TECHNOLOGY,13F,09/30/2020,3.57,4.05
On deck capital inc,ONDK,"",1151362.0,1843000.0,6.7887e-05,0.0,3908,-335910.0,-22.585647,reduction,1.9540678,Q4 2014,FINANCE,13F,09/30/2020,5.05,
Braemar hotels & resorts inc,BHR,"",734671.0,1837000.0,6.7666e-05,0.0001,3909,-88173.0,-10.71564,reduction,2.1912163,Q4 2013,REAL ESTATE,13F,09/30/2020,10.18,4.14
Goldfield corp.,GV,"",433292.0,1833000.0,6.75187e-05,0.0001,3910,-1448.0,-0.333073,reduction,1.7669136,Q4 2016,INDUSTRIALS,13F,09/30/2020,5.65,6.99
Apollo commercial real estate finance,ARI,PRN,1965000.0,1833000.0,6.75187e-05,0.0001,3911,265000.0,15.588235,addition,N/A,Q1 2017,REAL ESTATE,13F,09/30/2020,,11.54
Finvolution group adr,FINV,"",991737.0,1825000.0,6.7224e-05,0.0001,3912,24561.0,2.539455,addition,N/A,Q4 2019, ,13F,09/30/2020,,
Ag mortgage investment trust inc,MITT,"",650953.0,1796000.0,6.61558e-05,0.0001,3913,216331.0,49.774517,addition,1.8021570,Q3 2011,REAL ESTATE,13F,09/30/2020,12.4078,3.18
Capricor therapeutics inc,CAPR,"",341523.0,1793000.0,6.60453e-05,0.0,3914,307397.0,900.770673,addition,1.7315056,Q1 2017,REAL ESTATE,13F,09/30/2020,5.4419,3.9
Zosano pharma corp,ZSAN,"",1106134.0,1792000.0,6.60084e-05,0.0,3915,529997.0,91.991488,addition,1.1567682,Q1 2017,HEALTH CARE,13F,09/30/2020,4.7295,0.607
Drive shack inc,DS,"",1594623.0,1786000.0,6.57874e-05,0.0001,3916,160006.0,11.153221,addition,2.3725144,Q1 2017,REAL ESTATE,13F,09/30/2020,3.5491,2.8
Ii-vi inc.,IIVI,PRN,1582000.0,1782000.0,6.56401e-05,0.0001,3917,258000.0,19.486405,addition,N/A,Q3 2018,INDUSTRIALS,13F,09/30/2020,,77.83
Blackrock capital investment corp,BKCC,"",726138.0,1772000.0,6.52717e-05,0.0,3918,369074.0,103.363543,addition,1.0347933,Q1 2017,FINANCE,13F,09/30/2020,4.6282,2.71
J2 global inc,JCOM,PRN,1543000.0,1765000.0,6.50139e-05,0.0,3919,568000.0,58.25641,addition,N/A,Q2 2017,INFORMATION TECHNOLOGY,13F,09/30/2020,,97.63
Compx international  inc. class a,CIX,"",118055.0,1764000.0,6.4977e-05,0.0,3920,34786.0,41.775451,addition,0.9481448,Q1 2017,INDUSTRIALS,13F,09/30/2020,15.211,14.2
Palatin technologies inc,PTN,"",3726136.0,1762000.0,6.49034e-05,0.0001,3921,-10651.0,-0.285031,reduction,1.6210782,Q1 2017,HEALTH CARE,13F,09/30/2020,0.95,0.67
Innodata isogen inc.,INOD,"",567339.0,1753000.0,6.45719e-05,0.0,3922,9.0,0.001586,addition,2.3195170,Q1 2017,INFORMATION TECHNOLOGY,13F,09/30/2020,2.19,5.68
Inhibrx  inc.,INBX,"",97098.0,1749000.0,6.44245e-05,,3923,97098.0,,new,0.2574874,Q3 2020,HEALTH CARE,13F,09/30/2020,18.0,44.3
Liberty latin america ltd note 2.000% 7/1,DEBT-LIBE,PRN,2131000.0,1742000.0,6.41667e-05,,3924,2131000.0,,new,N/A,Q3 2020, ,13F,09/30/2020,,
Magna international inc. class a,MGA,"",38036.0,1741000.0,6.41298e-05,0.0004,3925,-159795.0,-80.773488,reduction,0.0127215,Q1 2017,CONSUMER DISCRETIONARY,13F,09/30/2020,40.32,70.63
Conmed corp note 2.625% 2/0,PRN-CONM,PRN,1550000.0,1735000.0,6.39088e-05,0.0,3926,500000.0,47.619048,addition,N/A,Q1 2020, ,13F,09/30/2020,,
Bank7 corp,BSVN,"",183431.0,1724000.0,6.35036e-05,0.0001,3927,-6390.0,-3.366329,reduction,1.9881421,Q4 2018,FINANCE,13F,09/30/2020,14.81,13.9
Computer task group  inc.,CTG,"",346637.0,1723000.0,6.34668e-05,0.0001,3928,-6661.0,-1.885377,reduction,2.2845272,Q1 2017,INFORMATION TECHNOLOGY,13F,09/30/2020,5.16,6.55
Matinas biopharma holdings inc,MTNB,"",2237185.0,1714000.0,6.31353e-05,0.0001,3929,32643.0,1.480716,addition,1.1249288,Q2 2017,HEALTH CARE,13F,09/30/2020,1.7751,0.938
Pro-dex inc.,PDEX,"",59889.0,1713000.0,6.30985e-05,0.0,3930,650.0,1.09725,addition,1.5603201,Q1 2017,HEALTH CARE,13F,09/30/2020,12.8033,39.48
Kopin corp.,KOPN,"",1239521.0,1711000.0,6.30248e-05,0.0001,3931,-94866.0,-7.109332,reduction,1.4588943,Q4 2009,INFORMATION TECHNOLOGY,13F,09/30/2020,3.84,2.76
Dawson geophysical co,DWSN,"",965669.0,1700000.0,6.26196e-05,0.0001,3932,-1063.0,-0.109958,reduction,4.1355229,Q4 2015,ENERGY,13F,09/30/2020,6.31,2.15
Entergy louisiana inc,EL,"",391984.0,1682000.0,6.19566e-05,0.0001,3933,-4196.0,-1.059115,reduction,N/A,Q2 2020,UTILITIES AND TELECOMMUNICATIONS,13F,09/30/2020,,
Teva pharmaceutical industries ltd  adr,TEVA,PRN,1710000.0,1660000.0,6.11462e-05,0.0001,3934,0.0,0.0,,N/A,Q1 2017,HEALTH CARE,13F,09/30/2020,,9.83
Ishares core 10  year usd bond etf,ILTB,"",21969.0,1659000.0,6.11094e-05,0.0001,3935,4497.0,25.738324,addition,No Data,Q4 2015,FINANCE,13F,09/30/2020,71.945,76.26
Alteryx inc note 1.000% 8/0,DEBT-ALTE,PRN,1650000.0,1646000.0,6.06305e-05,,3936,1650000.0,,new,N/A,Q3 2020, ,13F,09/30/2020,,
Cheniere energy inc,LNG,PRN,2275000.0,1627000.0,5.99306e-05,0.0001,3937,0.0,0.0,,N/A,Q1 2017,ENERGY,13F,09/30/2020,,57.9
Bluegreen vacations corp,BXG,"",331834.0,1625000.0,5.9857e-05,0.0001,3938,-20380.0,-5.786255,reduction,0.4578013,Q1 2018,CONSUMER DISCRETIONARY,13F,09/30/2020,19.6,6.95
Teva pharmaceutical industries ltd  adr,TEVA,PUT,180000.0,1622000.0,5.97465e-05,0.0001,3939,-70000.0,-28.0,reduction,N/A,Q4 2017,HEALTH CARE,13F,09/30/2020,,9.83
Pure storage inc,PSTG,PRN,1675000.0,1622000.0,5.97465e-05,0.0001,3940,0.0,0.0,,N/A,Q2 2019,INFORMATION TECHNOLOGY,13F,09/30/2020,,23.98
Interdigital inc note 2.000% 6/0,DEBT-INTE,PRN,1560000.0,1607000.0,5.91939e-05,,3941,1560000.0,,new,N/A,Q3 2020, ,13F,09/30/2020,,
Adicet bio ord shs,ACET,"",134060.0,1594000.0,5.87151e-05,,3942,134060.0,,new,N/A,Q3 2020, ,13F,09/30/2020,,
Wns (holdings) ltd adr,WNS,"",24601.0,1574000.0,5.79784e-05,0.0002,3943,-52709.0,-68.178761,reduction,0.0493904,Q1 2013,INFORMATION TECHNOLOGY,13F,09/30/2020,49.45,71.97
Pareteum corp,TEUM,"",2322657.0,1572000.0,5.79047e-05,0.0001,3944,-4448.0,-0.191139,reduction,1.6731422,Q1 2017,UTILITIES AND TELECOMMUNICATIONS,13F,09/30/2020,2.22,0.62
Ishares ibonds 2025 term high yield and income etf,IBHE,"",65010.0,1569081.36,5.77972e-05,0.0001,3945,10.0,0.015385,addition,No Data,,FINANCE,13G,10/31/2020,,24.9
Capital southwest corp,CSWC,"",110946.0,1559000.0,5.74259e-05,0.0001,3946,10213.0,10.138683,addition,No Data,Q1 2019,FINANCE,13F,09/30/2020,19.879,16.57
Ocugen ord shs,OCGN,"",5018690.0,1556000.0,5.73154e-05,0.0,3947,4372705.0,676.905036,addition,N/A,Q3 2019, ,13F,09/30/2020,,
Qualigen therapeutics inc,RTTR,"",314126.0,1555000.0,5.72785e-05,0.0,3948,313548.0,54247.058824,addition,1.4937868,Q1 2017,HEALTH CARE,13F,09/30/2020,716.1422,3.2
New relic inc,NEWR,PRN,1625000.0,1553000.0,5.72048e-05,0.0001,3949,0.0,0.0,,N/A,Q2 2019,INFORMATION TECHNOLOGY,13F,09/30/2020,,68.89
Mplx l.p.,MPLX,"",98631.0,1552000.0,5.7168e-05,0.0001,3950,-5110.0,-4.925728,reduction,0.0094822,Q1 2017,ENERGY,13F,09/30/2020,35.05,21.74
Artara therapeutics inc,TARA,"",92232.0,1552000.0,5.7168e-05,0.0001,3951,-152.0,-0.164531,reduction,1.5743585,Q1 2017,HEALTH CARE,13F,09/30/2020,237.13,23.19
Gladstone capital corp,GLAD,"",208758.0,1547000.0,5.69838e-05,0.0001,3952,37217.0,21.695688,addition,0.6692541,Q1 2017,FINANCE,13F,09/30/2020,9.0041,8.68
Primeenergy resources corp,PNRG,"",22384.0,1546000.0,5.6947e-05,0.0001,3953,65.0,0.291232,addition,1.1224681,Q1 2017,ENERGY,13F,09/30/2020,131.6876,45.45
Yamana gold inc.,AUY,"",271385.0,1541000.0,5.67628e-05,0.0001,3954,-32709.0,-10.756214,reduction,0.0284844,Q1 2017,MATERIALS,13F,09/30/2020,2.76,5.67
Odyssey marine exploration inc,OMEX,"",225369.0,1532000.0,5.64313e-05,0.0,3955,3146.0,1.415695,addition,2.3543505,Q1 2017,INDUSTRIALS,13F,09/30/2020,4.0687,6.59
Akerna corporation,KERN,"",420139.0,1530000.0,5.63576e-05,0.0001,3956,1104.0,0.263462,addition,N/A,Q4 2019, ,13F,09/30/2020,,
Seachange international inc,SEAC,"",1750905.0,1523000.0,5.60998e-05,0.0001,3957,-11625.0,-0.659563,reduction,4.6621096,Q1 2017,INFORMATION TECHNOLOGY,13F,09/30/2020,1.89,0.88
Greentree hospitality grp ltd ads,GHG,"",111947.0,1522000.0,5.6063e-05,0.0001,3958,1170.0,1.056176,addition,0.1095597,Q2 2020,CONSUMER DISCRETIONARY,13F,09/30/2020,13.4811,13.01
Ampio pharmaceuticals inc,AMPE,"",1581643.0,1513000.0,5.57314e-05,0.0,3959,-79386.0,-4.779327,reduction,0.8959018,Q2 2016,HEALTH CARE,13F,09/30/2020,1.44,2.12
Gores holdings iv inc.,GHIV,"",145720.0,1502000.0,5.53263e-05,,3960,145720.0,,new,0.2742965,Q3 2020,FINANCE,13F,09/30/2020,10.31,12.75
Executive network partnering corp.,ENPC.U,"",59223.0,1495000.0,5.50684e-05,,3961,59223.0,,new,N/A,Q3 2020,FINANCE,13F,09/30/2020,25.25,26.092
Lineage cell therapeutics inc. (biotime),LCTX,"",1590865.0,1490000.0,5.48842e-05,0.0001,3962,-3712.0,-0.232789,reduction,1.0607086,Q1 2015,HEALTH CARE,13F,09/30/2020,2.85,1.76
Radius health inc,RDUS,PRN,1815000.0,1487000.0,5.47737e-05,0.0,3963,865000.0,91.052632,addition,N/A,Q3 2017,HEALTH CARE,13F,09/30/2020,,18.32
Verint systems inc,VRNT,PRN,1465000.0,1480000.0,5.45159e-05,0.0001,3964,0.0,0.0,,N/A,Q1 2017,INFORMATION TECHNOLOGY,13F,09/30/2020,,66.25
Richardson electronics  inc.,RELL,"",353850.0,1476000.0,5.43685e-05,0.0001,3965,4477.0,1.281438,addition,2.6791283,Q1 2017,INFORMATION TECHNOLOGY,13F,09/30/2020,6.0361,4.5
Repligen corp.,RGEN,PRN,1037000.0,1475000.0,5.43317e-05,0.0001,3966,-638000.0,-38.089552,reduction,N/A,Q3 2019,HEALTH CARE,13F,09/30/2020,,195.69
Lubys inc.,LUB,"",513064.0,1467000.0,5.4037e-05,0.0,3967,6.0,0.001169,addition,1.6683668,Q2 2016,CONSUMER DISCRETIONARY,13F,09/30/2020,3.1,2.93
Exantas capital corp,XAN,"",700594.0,1463000.0,5.38897e-05,0.0001,3968,52370.0,8.078997,addition,2.1842923,Q1 2011,REAL ESTATE,13F,09/30/2020,9.4735,4.04
Energy transfer equity lp,ET,"",268453.0,1455000.0,5.3595e-05,0.0001,3969,10769.0,4.17915,addition,0.0099580,Q1 2017,ENERGY,13F,09/30/2020,13.0319,6.44
Microbot medical inc,MBOT,"",190218.0,1454000.0,5.35582e-05,0.0001,3970,-23924.0,-11.172026,reduction,2.6778972,Q1 2017,HEALTH CARE,13F,09/30/2020,30.07,7.53
Progenity  inc.,PROG,"",160103.0,1445000.0,5.32267e-05,0.0,3971,100103.0,166.838333,addition,0.3439522,Q2 2020,HEALTH CARE,13F,09/30/2020,9.0125,6.0
8x8 inc new note 0.500% 2/0,PRN-8X8,PRN,1550000.0,1442000.0,5.31162e-05,0.0001,3972,-700000.0,-31.111111,reduction,N/A,Q1 2020, ,13F,09/30/2020,,
22nd century group inc,XXII,"",2244992.0,1439000.0,5.30057e-05,0.0001,3973,-5809.0,-0.258086,reduction,1.6167981,Q1 2017,CONSUMER STAPLES,13F,09/30/2020,2.46,2.29
Biomerica inc.,BMRA,"",206854.0,1433000.0,5.27846e-05,0.0001,3974,-849.0,-0.408757,reduction,1.7600718,Q2 2018,HEALTH CARE,13F,09/30/2020,7.13,4.97
Qutoutiao inc,QTT,"",653941.0,1432000.0,5.27478e-05,0.0001,3975,41509.0,6.777732,addition,0.2450814,Q4 2018,INFORMATION TECHNOLOGY,13F,09/30/2020,3.6697,1.64
Babcock & wilcox enterprises inc,BW,"",617051.0,1431000.0,5.2711e-05,0.0001,3976,-2171.0,-0.350601,reduction,1.2513099,Q3 2015,INDUSTRIALS,13F,09/30/2020,3970.84,3.42
Aerojet rocketdyne holdings  inc. (general tire and rubber - gencorp),AJRD,PRN,900000.0,1429000.0,5.26373e-05,0.0001,3977,0.0,0.0,,N/A,Q4 2017,INDUSTRIALS,13F,09/30/2020,,52.85
Pennantpark investment corp,PNNT,"",447530.0,1428000.0,5.26005e-05,0.0001,3978,47171.0,11.782175,addition,0.6675059,Q1 2017,FINANCE,13F,09/30/2020,6.8936,4.52
Cedar realty trust  inc.,CDR,"",262782.58,1410000.0,5.19374e-05,0.0003,3979,-1045461.79,-79.913341,reduction,1.9481893,Q4 2010,REAL ESTATE,13F,09/30/2020,4.86,9.69
Siebert financial corp.,SIEB,"",436507.0,1410000.0,5.19374e-05,0.0001,3980,-2710.0,-0.617007,reduction,1.4239940,Q2 2017,FINANCE,13F,09/30/2020,10.29,4.47
Transact technologies inc,TACT,"",281841.0,1410000.0,5.19374e-05,0.0001,3981,-3788.0,-1.326196,reduction,3.7337921,Q1 2017,INFORMATION TECHNOLOGY,13F,09/30/2020,8.12,7.37
Neuronetics inc,STIM,"",289462.0,1407000.0,5.18269e-05,0.0,3982,18511.0,6.831863,addition,1.5346184,Q2 2018,HEALTH CARE,13F,09/30/2020,20.7729,10.65
Ishares msci chile capped etf,ECH,"",58287.0,1404000.0,5.17164e-05,0.0001,3983,-374.0,-0.637562,reduction,No Data,Q1 2017,FINANCE,13F,09/30/2020,34.46,29.73
Bridgford foods corp.,BRID,"",76546.0,1402000.0,5.16428e-05,0.0001,3984,-370.0,-0.481044,reduction,0.8433119,Q1 2017,CONSUMER STAPLES,13F,09/30/2020,29.29,18.53
Embotelladora andina s.a.  class b adr,AKO.B,"",106297.0,1382000.0,5.09061e-05,0.0001,3985,0.0,0.0,,0.0673782,Q1 2017,CONSUMER STAPLES,13F,09/30/2020,23.39,15.72
Euronav nv,EURN,"",155850.0,1377000.0,5.07219e-05,0.0,3986,146694.0,1602.162516,addition,0.0761956,Q1 2017,TRANSPORTS,13F,09/30/2020,8.8224,8.08
Schwab u.s. tips etf,SCHP,"",22296.0,1374000.0,5.06114e-05,0.0001,3987,-882.0,-3.805333,reduction,No Data,Q4 2015,FINANCE,13F,09/30/2020,54.79,61.86
Avaya holdings corp,AVYA,PUT,90000.0,1368000.0,5.03904e-05,,3988,90000.0,,new,N/A,Q3 2020,INFORMATION TECHNOLOGY,13F,09/30/2020,,19.32
Pra group inc,PRAA,PRN,1250000.0,1367000.0,5.03535e-05,0.0001,3989,-675000.0,-35.064935,reduction,N/A,Q1 2017,FINANCE,13F,09/30/2020,,38.79
Athira pharma  inc.,ATHA,"",73984.0,1366000.0,5.03167e-05,,3990,73984.0,,new,0.2400572,Q3 2020,HEALTH CARE,13F,09/30/2020,18.46,31.53
Cliffs natural resources inc.,CLF,PRN,1310000.0,1354000.0,4.98747e-05,0.0,3991,320000.0,32.323232,addition,N/A,Q1 2018,MATERIALS,13F,09/30/2020,,14.15
Greenlane holdings inc,GNLN,"",603581.0,1352000.0,4.9801e-05,0.0001,3992,-28779.0,-4.551047,reduction,1.4329516,Q2 2019,CONSUMER DISCRETIONARY,13F,09/30/2020,6.14,4.14
Occidental petroleum corp. warrants (03/08/2027),OXYWS.WI,"",449542.0,1348000.0,4.96537e-05,,3993,449542.0,,new,N/A,Q3 2020, ,13F,09/30/2020,,
Novavax inc,NVAX,PRN,1125000.0,1346000.0,4.958e-05,0.0,3994,0.0,0.0,,N/A,Q1 2017,HEALTH CARE,13F,09/30/2020,,129.34
Brookfield asset management inc,BAM,"",40324.0,1333000.0,4.91011e-05,0.0001,3995,0.0,0.0,,0.0025623,Q2 2020,REAL ESTATE,13F,09/30/2020,32.9,40.91
Ishares ibonds dec 2028 term treasury etf,IBTI,"",50000.0,1331000.0,4.90275e-05,0.0001,3996,0.0,0.0,,No Data,Q1 2020,FINANCE,13F,09/30/2020,26.48,26.256
Alteryx inc note 0.500% 8/0,DEBT-ALTE,PRN,1325000.0,1327000.0,4.88801e-05,,3997,1325000.0,,new,N/A,Q3 2020, ,13F,09/30/2020,,
Colony starwood homes,SFR,PRN,1025000.0,1324000.0,4.87696e-05,0.0001,3998,0.0,0.0,,N/A,Q1 2018,REAL ESTATE,13F,09/30/2020,,
Vonage hldgs corp note 1.750% 6/0,DEBT-VONA,PRN,1370000.0,1320000.0,4.86223e-05,0.0,3999,400000.0,41.237113,addition,N/A,Q2 2020, ,13F,09/30/2020,,
Graybug vision  inc.,GRAY,"",103680.0,1318000.0,4.85486e-05,,4000,103680.0,,new,N/A,Q3 2020,HEALTH CARE,13F,09/30/2020,12.71,28.18
Ishares ibonds dec 2026 term treasury etf,IBTG,"",50000.0,1317000.0,4.85118e-05,0.0001,4001,0.0,0.0,,No Data,Q1 2020,FINANCE,13F,09/30/2020,26.19,26.17
Ishares ibonds dec 2025 term treasury etf,IBTF,"",50000.0,1310000.0,4.82539e-05,0.0001,4002,0.0,0.0,,No Data,Q1 2020,FINANCE,13F,09/30/2020,26.12,26.07
Macquarie infrastructure co,MIC,PRN,1430000.0,1296000.0,4.77382e-05,0.0,4003,500000.0,53.763441,addition,N/A,Q1 2017,TRANSPORTS,13F,09/30/2020,,37.74
Insight enterprises inc note 0.750% 2/1,DEBT-INSI,PRN,1236000.0,1296000.0,4.77382e-05,,4004,1236000.0,,new,N/A,Q3 2020, ,13F,09/30/2020,,
Aware  inc.,AWRE,"",479249.0,1294000.0,4.76646e-05,0.0001,4005,720.0,0.150461,addition,2.2290403,Q1 2017,INFORMATION TECHNOLOGY,13F,09/30/2020,4.667,3.54
Transcontinental realty investors  inc.,TCI,"",51825.0,1293000.0,4.76277e-05,0.0001,4006,-174.0,-0.334622,reduction,0.5944756,Q1 2017,REAL ESTATE,13F,09/30/2020,27.76,24.64
Infinera corp,INFN,PRN,1400000.0,1292000.0,4.75909e-05,0.0,4007,0.0,0.0,,N/A,Q3 2018,INFORMATION TECHNOLOGY,13F,09/30/2020,,10.97
Ishares msci turky invstbl mkt idx fnd,TUR,"",65366.0,1291000.0,4.75541e-05,0.0001,4008,-19621.0,-23.08706,reduction,No Data,Q1 2017,FINANCE,13F,09/30/2020,29.0,25.36
Idera pharmaceuticals inc,IDRA,"",602712.0,1290000.0,4.75172e-05,0.0,4009,-1817.0,-0.300565,reduction,1.7122867,Q4 2014,HEALTH CARE,13F,09/30/2020,895.59,4.26
Maiden holdings ltd,MHLD,"",1055938.0,1288000.0,4.74436e-05,0.0001,4010,6.0,0.000568,addition,1.2464029,Q4 2009,FINANCE,13F,09/30/2020,12.6599,2.22
Zynerba pharmaceuticals inc,ZYNE,"",387125.0,1281000.0,4.71857e-05,0.0001,4011,-51518.0,-11.744859,reduction,1.3232702,Q1 2017,HEALTH CARE,13F,09/30/2020,13.03,3.42
111 inc,YI,"",206544.0,1281000.0,4.71857e-05,0.0,4012,12580.0,6.48574,addition,0.2507838,Q2 2020,HEALTH CARE,13F,09/30/2020,6.3409,6.93
Grupo supervielle sa adr,SUPV,"",705791.0,1278000.0,4.70752e-05,0.0001,4013,-17624.0,-2.436223,reduction,0.7726697,Q2 2016,FINANCE,13F,09/30/2020,10.44,2.005
Ishares ibonds dec 2022 term treasury etf,IBTB,"",50000.0,1278000.0,4.70752e-05,0.0001,4014,0.0,0.0,,33.3333333,Q1 2020, ,13F,09/30/2020,,
Arca biopharma inc,ABIO,"",287263.0,1269000.0,4.67437e-05,0.0,4015,287215.0,598364.583333,addition,4.8645078,Q1 2017,HEALTH CARE,13F,09/30/2020,4.5572,4.25
Ishares ibonds dec 2021 term treasury etf,IBTA,"",50000.0,1268000.0,4.67069e-05,0.0001,4016,0.0,0.0,,12.5000000,Q1 2020, ,13F,09/30/2020,,
Red lions hotels corp,RLH,"",586527.0,1261000.0,4.6449e-05,0.0001,4017,-14247.0,-2.371441,reduction,2.3090322,Q3 2016,CONSUMER DISCRETIONARY,13F,09/30/2020,7.11,2.71
Qumu corporation,QUMU,"",273112.0,1259000.0,4.63753e-05,0.0,4018,3.0,0.001098,addition,2.0198140,Q1 2017,INFORMATION TECHNOLOGY,13F,09/30/2020,2.89,7.54
Q2 hldgs inc note 0.750% 6/0,DEBT-Q2 H,PRN,1025000.0,1255000.0,4.6228e-05,0.0,4019,0.0,0.0,,N/A,Q2 2020, ,13F,09/30/2020,,
Natura & co. holding s.a adr,NTCO,"",68700.0,1251000.0,4.60807e-05,0.0,4020,50238.0,272.115697,addition,N/A,Q1 2020,CONSUMER STAPLES,13F,09/30/2020,15.9607,19.82
Ishares ibonds dec 2030 term treasury etf,IBTK,"",50000.0,1248000.0,4.59702e-05,,4021,50000.0,,new,N/A,Q3 2020, ,13F,09/30/2020,,
Elevate credit inc,ELVT,"",483888.0,1244000.0,4.58228e-05,0.0,4022,-51376.0,-9.598254,reduction,1.1863252,Q2 2017,FINANCE,13F,09/30/2020,6.97,4.03
Stellus capital investment corp,SCM,"",142792.0,1242000.0,4.57491e-05,0.0,4023,33391.0,30.521659,addition,0.7327927,Q1 2017,FINANCE,13F,09/30/2020,12.3163,10.74
Ishares msci philippines etf,EPHE,"",46508.0,1236000.0,4.55281e-05,0.0001,4024,-22482.0,-32.587331,reduction,No Data,Q1 2017,FINANCE,13F,09/30/2020,33.82,32.77
Tonix pharmaceuticals holding corp,TNXP,"",1471654.0,1236000.0,4.55281e-05,0.0,4025,1471601.0,2776605.660377,addition,1.1244531,Q1 2017,HEALTH CARE,13F,09/30/2020,2.4334,0.67
Two harbors investments corp,TWO,PRN,1235000.0,1232000.0,4.53808e-05,0.0,4026,400000.0,47.904192,addition,N/A,Q2 2019,REAL ESTATE,13F,09/30/2020,,6.54
Suro cap corp,SSSS,"",113659.0,1232000.0,4.53808e-05,,4027,113659.0,,new,0.6783753,Q3 2020,FINANCE,13F,09/30/2020,10.84,12.55
Magellan midstream partners lp,MMP,"",35960.0,1230000.0,4.53071e-05,0.0001,4028,2044.0,6.026654,addition,0.0159782,Q2 2014,ENERGY,13F,09/30/2020,70.2192,42.78
Nemaura medical inc,NMRD,"",343924.0,1221000.0,4.49756e-05,0.0001,4029,853.0,0.248637,addition,1.5022645,Q2 2020,HEALTH CARE,13F,09/30/2020,9.2359,4.21
Mannatech inc,MTEX,"",72596.0,1216000.0,4.47914e-05,0.0,4030,0.0,0.0,,3.4549123,Q1 2017,CONSUMER STAPLES,13F,09/30/2020,16.44,17.9
Arc document solutions inc,ARC,"",1343740.0,1209000.0,4.45336e-05,0.0001,4031,-154709.0,-10.324609,reduction,3.0648834,Q2 2011,INDUSTRIALS,13F,09/30/2020,3.38,1.42
Avalon globocare corp,AVCO,"",966274.0,1209000.0,4.45336e-05,0.0001,4032,20787.0,2.19855,addition,1.2068095,Q2 2019,HEALTH CARE,13F,09/30/2020,2.5318,1.19
Ishares 25+ year treasury strips bond etf,GOVZ,"",50010.0,1205941.14,4.44209e-05,,4033,0.0,0.0,,No Data,,FINANCE,13G,11/30/2020,,23.57
Rmg acquisition corp,RMG/WS,"",562222.0,1203000.0,4.43126e-05,,4034,562222.0,,new,N/A,Q3 2020, ,13F,09/30/2020,,
Realpage inc note 1.500% 5/1,DEBT-REAL,PRN,1164000.0,1197000.0,4.40916e-05,0.0,4035,0.0,0.0,,N/A,Q2 2020, ,13F,09/30/2020,,
