Stock,Symbol,Type,Shares Held,Market Value,% of Portfolio,Previous % of Portfolio,Ranking,Change in shares,% Change,Change Type,% Ownership,Qtr first owned,sector,source_type,source_date,Avg Price,Recent Price
Lineage cell therapeutics inc. (biotime),LCTX,"",12544.0,12000.0,2.01701e-06,0.0,5229,7008.0,126.589595,addition,0.0083637,Q4 2017,HEALTH CARE,13F,09/30/2020,0.9621,1.76
Forum energy technologies inc,FET,"",1065.25,12000.0,2.01701e-06,0.0,5230,-409.5,-27.767418,reduction,0.0191347,Q4 2016,INDUSTRIALS,13F,09/30/2020,9.23,12.43
Xunlei ltd adr,XNET,"",3411.0,12000.0,2.01701e-06,0.0,5231,2143.0,169.006309,addition,0.0050188,Q4 2018,COMMUNICATIONS,13F,09/30/2020,3.4214,2.93
Harmony biosciences holdings  inc.,HRMY,"",386.0,12000.0,2.01701e-06,,5232,386.0,,new,0.0006062,Q3 2020,HEALTH CARE,13F,09/30/2020,33.9,36.48
Armstrong world industries inc.,AWI,"",155.0,11000.0,1.84893e-06,0.0,5233,-2365.0,-93.849206,reduction,0.0003239,Q4 2006,INDUSTRIALS,13F,09/30/2020,92.91,74.28
Microvision inc.,MVIS,"",5793.0,11000.0,1.84893e-06,0.0,5234,5400.0,1374.045802,addition,0.0040269,Q4 2016,INDUSTRIALS,13F,09/30/2020,1.9113,6.55
Drdgold ltd adr,DRD,"",928.0,11000.0,1.84893e-06,,5235,928.0,,new,0.0010852,Q3 2020,MATERIALS,13F,09/30/2020,11.85,11.89
Spdr ssga income allocation etf,INKM,"",343.0,11000.0,1.84893e-06,0.0,5236,0.0,0.0,,No Data,Q1 2015,FINANCE,13F,09/30/2020,32.39,34.1
Esperion therapeutics inc.,ESPR,PUT,300.0,11000.0,1.84893e-06,0.0016,5237,-159700.0,-99.8125,reduction,N/A,Q2 2020,HEALTH CARE,13F,09/30/2020,,29.3
Precigen inc. (intrexon),PGEN,PUT,3000.0,11000.0,1.84893e-06,0.0,5238,2000.0,200.0,addition,N/A,Q1 2018,HEALTH CARE,13F,09/30/2020,,10.02
Braemar hotels & resorts inc,BHR,"",4264.0,11000.0,1.84893e-06,0.0,5239,0.0,0.0,,0.0127177,Q4 2013,REAL ESTATE,13F,09/30/2020,10.3,4.14
Schwab u.s. reit etf,SCHH,"",310.0,11000.0,1.84893e-06,0.0,5240,-994.0,-76.226994,reduction,No Data,Q4 2017,FINANCE,13F,09/30/2020,41.06,37.46
Opgen inc,OPGN,"",5106.0,11000.0,1.84893e-06,0.0,5241,-5060.0,-49.773756,reduction,0.0257887,Q2 2020,HEALTH CARE,13F,09/30/2020,2.04,1.73
Cassava sciences inc,SAVA,PUT,1000.0,11000.0,1.84893e-06,,5242,1000.0,,new,N/A,Q3 2020, ,13F,09/30/2020,,
Invesco water resources etf,PHO,"",250.0,10000.0,1.68084e-06,0.0,5243,0.0,0.0,,No Data,Q1 2006,FINANCE,13F,09/30/2020,34.37,45.96
Wisdomtree international equity fund-n/a,DWM,"",214.0,10000.0,1.68084e-06,0.0,5244,97.0,82.905983,addition,No Data,Q4 2015,FINANCE,13F,09/30/2020,45.4099,50.12
Global partners lp,GLP,"",760.0,10000.0,1.68084e-06,0.0,5245,-5393.0,-87.648302,reduction,0.0022356,Q4 2014,ENERGY,13F,09/30/2020,11.04,16.94
Opko health inc,OPK,CALL,3000.0,10000.0,1.68084e-06,,5246,3000.0,,new,N/A,Q3 2020,HEALTH CARE,13F,09/30/2020,,4.23
G willi-food international ltd,WILC,"",500.0,10000.0,1.68084e-06,,5247,500.0,,new,0.0037830,Q3 2020,CONSUMER STAPLES,13F,09/30/2020,19.73,20.99
Chembio diagnostics inc,CEMI,PUT,2200.0,10000.0,1.68084e-06,,5248,2200.0,,new,N/A,Q3 2020,HEALTH CARE,13F,09/30/2020,,5.18
Global cord blood corp,CO,"",3000.0,10000.0,1.68084e-06,0.0,5249,-19091.0,-86.419809,reduction,0.0024681,Q4 2017,HEALTH CARE,13F,09/30/2020,3.12,3.55
Schwab u.s. large-cap value etf,SCHV,"",189.0,10000.0,1.68084e-06,0.0,5250,-3477.0,-94.844517,reduction,No Data,Q3 2017,FINANCE,13F,09/30/2020,48.0,58.78
Invesco bulletshares 2020 high yield cor,BSJK,"",414.0,10000.0,1.68084e-06,0.0,5251,0.0,0.0,,No Data,Q1 2019,FINANCE,13F,09/30/2020,24.08,
Metalla royalty & streaming ltd,MTA,"",1282.0,10000.0,1.68084e-06,0.0,5252,-5791.0,-81.874735,reduction,0.0033815,Q2 2020,MATERIALS,13F,09/30/2020,5.3,11.32
Nomad foods ltd,NOMD,"",394.0,10000.0,1.68084e-06,0.0003,5253,-70906.0,-99.447405,reduction,0.0002003,Q1 2016,CONSUMER STAPLES,13F,09/30/2020,19.73,25.17
Nevro corp,NVRO,PRN,7000.0,10000.0,1.68084e-06,0.0,5254,-169000.0,-96.022727,reduction,N/A,Q2 2016,HEALTH CARE,13F,09/30/2020,,182.41
Ishares edge msci multifactor usa etf,LRGF,"",300.0,10000.0,1.68084e-06,0.0,5255,0.0,0.0,,No Data,Q2 2016,FINANCE,13F,09/30/2020,27.46,37.4
Etracs alerian mlp infrastructure index etn series b due 4/2/2040,MLPB,"",1000.0,10000.0,1.68084e-06,,5256,1000.0,,new,No Data,Q1 2020,FINANCE,13F,09/30/2020,9.35,12.142
Clearside biomedical inc,CLSD,"",6500.0,10000.0,1.68084e-06,0.0,5257,1500.0,30.0,addition,0.0140261,Q3 2016,HEALTH CARE,13F,09/30/2020,3.7477,1.98
Aerpio pharmaceuticals inc,ARPO,"",6400.0,10000.0,1.68084e-06,,5258,6400.0,,new,0.0152135,Q3 2020,HEALTH CARE,13F,09/30/2020,1.5,1.05
Edtechx holdings acquisition corp,METX,"",1649.0,10000.0,1.68084e-06,,5259,1649.0,,new,0.0030942,Q3 2020,FINANCE,13F,09/30/2020,5.79,1.89
China index holdings limited ads,CIH,"",6929.0,10000.0,1.68084e-06,0.0,5260,3049.0,78.582474,addition,0.0077217,Q2 2019,REAL ESTATE,13F,09/30/2020,1.4052,1.95
North amer construction grp ltd common s,NOA,"",1303.0,9000.0,1.51276e-06,0.0,5261,-24155.0,-94.881766,reduction,0.0042057,Q2 2017,ENERGY,13F,09/30/2020,9.47,9.37
Invesco currencyshares australian dollar,FXA,"",125.0,9000.0,1.51276e-06,0.0,5262,75.0,150.0,addition,No Data,Q4 2019,FINANCE,13F,09/30/2020,70.388,75.72
Invesco intl dividend achievers etf,PID,"",700.0,9000.0,1.51276e-06,0.0,5263,0.0,0.0,,No Data,Q2 2018,FINANCE,13F,09/30/2020,15.66,15.4
Cti biopharma corp,CTIC,"",8538.0,9000.0,1.51276e-06,0.0,5264,-1.0,-0.011711,reduction,0.0115822,Q4 2015,HEALTH CARE,13F,09/30/2020,3.16,3.45
Proshares ultra dow30 etf,DDM,"",200.0,9000.0,1.51276e-06,,5265,200.0,,new,No Data,Q3 2020,FINANCE,13F,09/30/2020,46.79,55.19
Proshares short russell2000,RWM,"",254.0,9000.0,1.51276e-06,0.0,5266,90.0,54.878049,addition,No Data,Q1 2019,FINANCE,13F,09/30/2020,42.1723,25.07
Gladstone investment corp,GAIN,"",1000.0,9000.0,1.51276e-06,0.0,5267,0.0,0.0,,No Data,Q4 2019,FINANCE,13F,09/30/2020,13.25,10.1
Capital product partners lp,CPLP,"",1318.0,9000.0,1.51276e-06,0.0001,5268,-72260.0,-98.208704,reduction,0.0070772,Q1 2015,TRANSPORTS,13F,09/30/2020,181.2,7.9
Ishares msci all peru capped etf,EPU,"",292.0,9000.0,1.51276e-06,0.0,5269,226.0,342.424242,addition,No Data,Q1 2018,FINANCE,13F,09/30/2020,31.4167,34.5
Gevo inc,GEVO,"",7870.0,9000.0,1.51276e-06,0.0,5270,6670.0,555.833333,addition,0.0103924,Q1 2018,MATERIALS,13F,09/30/2020,1.1997,3.7
First trust global tactical comm strateg,FTGC,"",518.0,9000.0,1.51276e-06,0.0,5271,-2261.0,-81.360202,reduction,No Data,Q1 2020,FINANCE,13F,09/30/2020,14.28,18.99
Clearpoint neuro inc com stk (,CLPT,"",1508.0,9000.0,1.51276e-06,0.0,5272,0.0,0.0,,N/A,Q1 2020, ,13F,09/30/2020,,
Alliance resource partners l.p.,ARLP,"",2936.0,8000.0,1.34467e-06,0.0,5273,-7924.0,-72.965009,reduction,0.0023083,Q2 2005,ENERGY,13F,09/30/2020,4.25,4.51
Adams natural resources fund inc. (petroleum corp. of america),PEO,"",815.0,8000.0,1.34467e-06,0.0,5274,0.0,0.0,,No Data,Q3 2014,ENERGY,13F,09/30/2020,17.7,11.36
Protalix biotherapeutics inc,PLX,"",2100.0,8000.0,1.34467e-06,0.0,5275,2000.0,2000.0,addition,0.0064730,Q4 2018,HEALTH CARE,13F,09/30/2020,3.8662,3.44
Natwest group plc,NWG,"",2843.0,8000.0,1.34467e-06,0.0,5276,1005.0,54.678999,addition,0.0000469,Q2 2014,FINANCE,13F,09/30/2020,2.7094,4.46
Barings bdc,BBDC,"",1000.0,8000.0,1.34467e-06,0.0,5277,-3000.0,-75.0,reduction,0.0020850,Q4 2015,FINANCE,13F,09/30/2020,10.2,9.1
First trust financials alphadex fund,FXO,"",300.0,8000.0,1.34467e-06,0.0,5278,-1.0,-0.332226,reduction,No Data,Q3 2010,FINANCE,13F,09/30/2020,30.5,33.97
Vaneck vect-africa index etf,AFK,"",475.0,8000.0,1.34467e-06,,5279,475.0,,new,No Data,Q3 2019,FINANCE,13F,09/30/2020,17.45,20.59
Vaneck vect indonesia index etf,IDX,"",500.0,8000.0,1.34467e-06,,5280,500.0,,new,No Data,Q3 2020,FINANCE,13F,09/30/2020,15.93,20.51
American international group  inc warrants,AIG-W,PRN,32779.0,8000.0,1.34467e-06,0.0,5281,0.0,0.0,,N/A,Q3 2015,FINANCE,13F,09/30/2020,,0.17
Fidelity msci energy index etf,FENY,"",1019.0,8000.0,1.34467e-06,0.0,5282,19.0,1.9,addition,No Data,Q3 2019,FINANCE,13F,09/30/2020,7.5271,10.21
Ishares edge msci intl quality factor etf,IQLT,"",244.0,8000.0,1.34467e-06,,5283,244.0,,new,No Data,Q3 2020,FINANCE,13F,09/30/2020,31.33,35.18
Seritage growth properties,SRG,PUT,600.0,8000.0,1.34467e-06,,5284,600.0,,new,N/A,Q3 2020,REAL ESTATE,13F,09/30/2020,,14.61
Fortive corp,FTV,CALL,119.5,8000.0,1.34467e-06,,5285,119.5,,new,N/A,Q3 2020,INDUSTRIALS,13F,09/30/2020,,69.64
Hebron technology co ltd,NISN,"",545.0,8000.0,1.34467e-06,0.0,5286,526.0,2768.421053,addition,0.0030933,Q2 2020,INDUSTRIALS,13F,09/30/2020,15.4511,17.88
Helius medical tec,HSDTD,"",21480.0,8000.0,1.34467e-06,0.0,5287,2500.0,13.17176,addition,N/A,Q2 2018, ,13F,09/30/2020,,
Morphosys ag,MOR,"",266.0,8000.0,1.34467e-06,0.0,5288,-4620.0,-94.555874,reduction,0.0002033,Q2 2018,HEALTH CARE,13F,09/30/2020,30.48,27.39
Up fintech holding ltd,TIGR,"",1719.0,8000.0,1.34467e-06,0.0,5289,1666.0,3143.396226,addition,0.0012196,Q2 2020,FINANCE,13F,09/30/2020,4.7221,6.79
Greenlane holdings inc,GNLN,"",3930.0,8000.0,1.34467e-06,0.0,5290,462.0,13.321799,addition,0.0093301,Q2 2019,CONSUMER DISCRETIONARY,13F,09/30/2020,4.552,4.14
Velocity financial  inc.,VEL,"",1669.0,8000.0,1.34467e-06,0.0,5291,-3844.0,-69.726102,reduction,0.0083087,Q1 2020,FINANCE,13F,09/30/2020,7.53,6.275
China natural resources  inc.,CHNR,"",5700.0,7000.0,1.17659e-06,0.0,5292,350.0,6.542056,addition,0.0167706,Q4 2018,MATERIALS,13F,09/30/2020,1.6268,1.47
Invesco db gold fund,DGL,"",128.0,7000.0,1.17659e-06,,5293,128.0,,new,No Data,Q3 2020,MATERIALS,13F,09/30/2020,55.36,54.78
Sociedad quimica y minera de chile s.a. class a adr,SQM,"",236.0,7000.0,1.17659e-06,0.0,5294,-5028.0,-95.516717,reduction,0.0000897,Q1 2009,MATERIALS,13F,09/30/2020,26.59,47.88
Mdc partners inc  class a,MDCA,"",4076.0,7000.0,1.17659e-06,0.0,5295,3567.0,700.785855,addition,0.0056032,Q2 2016,COMMUNICATIONS,13F,09/30/2020,1.6475,2.66
China distance education holdings ltd adr,DL,"",695.0,7000.0,1.17659e-06,,5296,695.0,,new,0.0020544,Q3 2020,CONSUMER DISCRETIONARY,13F,09/30/2020,9.58,9.61
Golden minerals co,AUMN,"",15075.0,7000.0,1.17659e-06,0.0,5297,0.0,0.0,,0.0101370,Q2 2010,MATERIALS,13F,09/30/2020,2.97,0.73
China online education group adr,COE,"",364.0,7000.0,1.17659e-06,0.0,5298,-169.0,-31.707317,reduction,0.0017003,Q2 2020,CONSUMER DISCRETIONARY,13F,09/30/2020,25.68,27.19
Churchill capital corp ii,CCX.UN,"",600.0,7000.0,1.17659e-06,0.0,5299,0.0,0.0,,N/A,Q1 2020,FINANCE,13F,09/30/2020,10.34,11.05
Proshares ultra oil & gas,DIG,"",142.0,7000.0,1.17659e-06,0.0,5300,-89.0,-38.528139,reduction,N/A,Q2 2020, ,13F,09/30/2020,,
Ssr mining,SSRM,"",347.0,6000.0,1.00851e-06,,5301,347.0,,new,0.0001583,Q1 2020,MATERIALS,13F,09/30/2020,18.67,19.54
Fang holdings ltd,SFUN,"",559.0,6000.0,1.00851e-06,0.0,5302,76.0,15.73499,addition,0.0062291,Q3 2015,REAL ESTATE,13F,09/30/2020,667.0507,13.21
Kayne anderson midstream/energy fund  in,KMF,"",1452.0,6000.0,1.00851e-06,0.0,5303,0.0,0.0,,No Data,Q4 2015,FINANCE,13F,09/30/2020,8.18,5.58
Ag mortgage investment trust inc,MITT,"",2159.0,6000.0,1.00851e-06,0.0002,5304,-305807.0,-99.298949,reduction,0.0059772,Q4 2015,REAL ESTATE,13F,09/30/2020,10.7,3.18
Td holdings inc,GLG,"",2134.0,6000.0,1.00851e-06,,5305,2134.0,,new,0.0030944,Q3 2020,FINANCE,13F,09/30/2020,2.54,1.67
Sage therapeutics inc,SAGE,PUT,100.0,6000.0,1.00851e-06,0.0005,5306,-65900.0,-99.848485,reduction,N/A,Q4 2019,HEALTH CARE,13F,09/30/2020,,89.06
Corbus pharmaceuticals holdings inc,CRBP,PUT,3100.0,6000.0,1.00851e-06,,5307,3100.0,,new,N/A,Q4 2019,HEALTH CARE,13F,09/30/2020,,1.39
Brookfield business partners lp units,BBU,"",192.0,6000.0,1.00851e-06,0.0,5308,77.0,66.956522,addition,0.0002390,Q2 2016,CONSUMER DISCRETIONARY,13F,09/30/2020,37.0899,37.97
Bit digital inc,BTBT,"",1353.0,6000.0,1.00851e-06,,5309,1353.0,,new,0.0030962,Q3 2020,FINANCE,13F,09/30/2020,4.11,5.79
Viomi technology co ltd,VIOT,"",1071.0,6000.0,1.00851e-06,0.0,5310,485.0,82.764505,addition,0.0015356,Q4 2019,CONSUMER STAPLES,13F,09/30/2020,7.1388,5.4
Sirius international insurance group ltd,SG,"",532.0,6000.0,1.00851e-06,,5311,532.0,,new,0.0004614,Q3 2020,FINANCE,13F,09/30/2020,11.56,12.34
Tenaris sa ads adr,TS,"",571.0,5000.0,8.40421e-07,0.0004,5312,-150136.0,-99.621119,reduction,0.0000967,Q1 2003,ENERGY,13F,09/30/2020,12.94,16.15
Transocean ltd,RIG,PUT,6300.0,5000.0,8.40421e-07,0.0,5313,-5000.0,-44.247788,reduction,N/A,Q3 2014,ENERGY,13F,09/30/2020,,2.2
Lexington realty trust  6.50% series c cumulative convertible preferred stock,LXPPRC,"",78.0,5000.0,8.40421e-07,0.0,5314,0.0,0.0,,0.0040302,Q3 2019,REAL ESTATE,13F,09/30/2020,57.49,58.65
Cross timber royalty trust,CRT,"",900.0,5000.0,8.40421e-07,0.0,5315,0.0,0.0,,0.0150000,Q1 2019,ENERGY,13F,09/30/2020,11.45,8.5
Woori bank,WF,"",234.0,5000.0,8.40421e-07,0.0,5316,0.0,0.0,,0.0000972,Q4 2015,FINANCE,13F,09/30/2020,43.58,27.6
Ishares msci chile capped etf,ECH,"",202.0,5000.0,8.40421e-07,0.0002,5317,-33631.0,-99.40295,reduction,No Data,Q1 2009,FINANCE,13F,09/30/2020,33.73,29.73
Western asset corporate loan fund inc,TLI,"",500.0,5000.0,8.40421e-07,0.0,5318,0.0,0.0,,No Data,Q2 2020,FINANCE,13F,09/30/2020,8.55,
Invesco mortgage capital inc,IVR,CALL,1800.0,5000.0,8.40421e-07,,5319,1800.0,,new,N/A,Q3 2020,REAL ESTATE,13F,09/30/2020,,3.34
Schwab u.s. small-cap etf,SCHA,"",80.0,5000.0,8.40421e-07,,5320,80.0,,new,No Data,Q4 2019,FINANCE,13F,09/30/2020,68.32,90.22
Ishares 0-5 year tips bond etf,STIP,"",50.0,5000.0,8.40421e-07,,5321,50.0,,new,No Data,Q3 2020,FINANCE,13F,09/30/2020,104.06,104.27
Nuveen short duration credit opportunities fund,JSD,"",424.0,5000.0,8.40421e-07,0.0,5322,0.0,0.0,,No Data,Q4 2014,FINANCE,13F,09/30/2020,16.6,13.36
Galiano gold inc,AKG,"",3650.0,5000.0,8.40421e-07,0.0,5323,-15883.0,-81.313674,reduction,0.0016381,Q2 2016,MATERIALS,13F,09/30/2020,1.33,1.17
Sprague resources lp,SRLP,"",300.0,5000.0,8.40421e-07,0.0,5324,0.0,0.0,,0.0013087,Q1 2020,ENERGY,13F,09/30/2020,13.08,17.8
On deck capital inc,ONDK,"",3386.0,5000.0,8.40421e-07,0.0,5325,-9991.0,-74.687897,reduction,0.0057466,Q2 2016,FINANCE,13F,09/30/2020,1.89,
111 inc,YI,"",790.0,5000.0,8.40421e-07,0.0,5326,330.0,71.73913,addition,0.0009592,Q2 2020,HEALTH CARE,13F,09/30/2020,6.2873,6.93
Riot blockchain inc,RIOT,"",1520.0,4000.0,6.72337e-07,,5327,1520.0,,new,0.0032067,Q3 2020,HEALTH CARE,13F,09/30/2020,2.7,13.12
Capital southwest corp,CSWC,"",307.0,4000.0,6.72337e-07,0.0,5328,0.0,0.0,,No Data,Q1 2016,FINANCE,13F,09/30/2020,18.21,16.57
World wrestling entertainment inc,WWE,PUT,100.0,4000.0,6.72337e-07,0.0,5329,0.0,0.0,,N/A,Q1 2020,COMMUNICATIONS,13F,09/30/2020,,47.32
Chipmos technologies inc,IMOS,"",226.0,4000.0,6.72337e-07,0.0,5330,1.0,0.444444,addition,0.0006215,Q4 2019,INFORMATION TECHNOLOGY,13F,09/30/2020,22.6549,24.0
Ishares global utilities etf,JXI,"",67.0,4000.0,6.72337e-07,0.0001,5331,-14458.0,-99.538726,reduction,No Data,Q4 2019,FINANCE,13F,09/30/2020,58.71,58.85
Seabridge gold inc,SA,"",206.0,4000.0,6.72337e-07,0.0,5332,0.0,0.0,,0.0003113,Q3 2018,MATERIALS,13F,09/30/2020,12.68,21.03
Grupo simec s.a.b. de cv adr,SIM,"",670.0,4000.0,6.72337e-07,0.0,5333,0.0,0.0,,0.0004337,Q4 2015,MATERIALS,13F,09/30/2020,6.68,10.51
Invesco dynamic software etf,PSJ,"",29.0,4000.0,6.72337e-07,0.0,5334,0.0,0.0,,No Data,Q2 2019,INFORMATION TECHNOLOGY,13F,09/30/2020,95.83,160.06
Ishares msci brazil small-cap etf,EWZS,"",342.0,4000.0,6.72337e-07,0.0,5335,-758.0,-68.909091,reduction,No Data,Q4 2018,FINANCE,13F,09/30/2020,12.79,16.49
Ishares s&p india nifty 50 index fund,INDY,"",114.0,4000.0,6.72337e-07,0.0,5336,0.0,0.0,,No Data,Q4 2016,FINANCE,13F,09/30/2020,35.74,41.46
Sharpspring inc,SHSP,"",409.0,4000.0,6.72337e-07,0.0,5337,353.0,630.357143,addition,0.0035402,Q2 2018,COMMUNICATIONS,13F,09/30/2020,11.1445,17.0
Navidea biopharmaceuticals inc,NAVB,"",1300.0,4000.0,6.72337e-07,0.0,5338,-150.0,-10.344828,reduction,0.0049397,Q2 2018,HEALTH CARE,13F,09/30/2020,14.51,2.1
Gamco global gold natural resources and income trust by gabelli,XGGNX,"",1300.0,4000.0,6.72337e-07,,5339,1300.0,,new,N/A,Q3 2020,MUTUAL FUND,13F,09/30/2020,,
Clearbridge mlp and midstream total retu,CTR,"",398.0,4000.0,6.72337e-07,0.0,5340,-0.6,-0.150527,reduction,No Data,Q3 2015,FINANCE,13F,09/30/2020,251.8,15.14
Schwab fundamental international large company index etf,FNDF,"",163.0,4000.0,6.72337e-07,0.0,5341,-750.0,-82.146769,reduction,No Data,Q1 2018,FINANCE,13F,09/30/2020,29.85,29.11
Fidelity msci consumer staples index etf,FSTA,"",99.0,4000.0,6.72337e-07,,5342,99.0,,new,No Data,Q3 2020,FINANCE,13F,09/30/2020,38.16,40.25
Proshares ultrashort russell 2000 etf,TWM,"",400.0,4000.0,6.72337e-07,0.0,5343,-185.0,-31.623932,reduction,No Data,Q1 2019,FINANCE,13F,09/30/2020,19.52,4.87
Skillz inc com cl a,SKLZ,"",300.0,4000.0,6.72337e-07,,5344,300.0,,new,0.0003478,Q3 2020,FINANCE,13F,09/30/2020,12.16,19.02
Phx minerals inc,PHX,"",1673.0,3000.0,5.04253e-07,0.0,5345,-26259.0,-94.010454,reduction,0.0075484,Q3 2011,ENERGY,13F,09/30/2020,9.98,2.32
Navios maritime partners lp,NMM,"",545.0,3000.0,5.04253e-07,0.0001,5346,-35460.0,-98.486321,reduction,0.0049601,Q2 2009,TRANSPORTS,13F,09/30/2020,5422.66,9.6
Arcelormittal s.a.  sponsored adr,MT,"",252.0,3000.0,5.04253e-07,0.0,5347,92.0,57.5,addition,0.0000231,Q2 2005,MATERIALS,13F,09/30/2020,17.796,23.15
Gilat satellite network ltd,GILT,"",500.0,3000.0,5.04253e-07,0.0003,5348,-227223.0,-99.780435,reduction,0.0009010,Q1 2019,INFORMATION TECHNOLOGY,13F,09/30/2020,7.1,6.04
Huaneng power international  inc. adr,HNP,"",200.0,3000.0,5.04253e-07,0.0,5349,0.0,0.0,,0.0000510,Q3 2019,UTILITIES AND TELECOMMUNICATIONS,13F,09/30/2020,19.05,13.83
Proshares ultrashort dow30,DXD,"",212.0,3000.0,5.04253e-07,0.0,5350,150.0,241.935484,addition,No Data,Q4 2018,FINANCE,13F,09/30/2020,19.6842,12.79
Sinovac biotech ltd,SVA,"",400.0,3000.0,5.04253e-07,0.0,5351,0.0,0.0,,0.0004044,Q1 2020,HEALTH CARE,13F,09/30/2020,,
Reading international inc,RDIB,"",115.0,3000.0,5.04253e-07,0.0,5352,0.0,0.0,,0.0005288,Q1 2020,CONSUMER DISCRETIONARY,13F,09/30/2020,17.0,22.92
Luokung technology corp,LKCO,"",6501.0,3000.0,5.04253e-07,,5353,6501.0,,new,0.0032292,Q1 2020,INFORMATION TECHNOLOGY,13F,09/30/2020,0.493,0.78
Vaneck vectors biotech etf-vaneck vectors biotech etf,BBH,"",17.0,3000.0,5.04253e-07,0.0,5354,0.0,0.0,,No Data,Q1 2015,FINANCE,13F,09/30/2020,126.92,173.72
Ishares msci colombia capped,ICOL,"",400.0,3000.0,5.04253e-07,0.0,5355,0.0,0.0,,No Data,Q3 2017,FINANCE,13F,09/30/2020,14.64,10.93
Fidelity msci utilities index etf,FUTY,"",92.0,3000.0,5.04253e-07,,5356,92.0,,new,No Data,Q3 2020,FINANCE,13F,09/30/2020,37.94,39.69
Cypress environmental partners lp,CELP,"",1250.0,3000.0,5.04253e-07,0.0,5357,0.0,0.0,,0.0102381,Q1 2020,INDUSTRIALS,13F,09/30/2020,4.45,2.38
Centennial resource development inc,CDEV,"",5000.0,3000.0,5.04253e-07,0.0,5358,0.0,0.0,,0.0017966,Q2 2017,ENERGY,13F,09/30/2020,13.66,1.63
Canada goose holdings inc,GOOS,"",89.0,3000.0,5.04253e-07,0.0,5359,0.0,0.0,,0.0001505,Q2 2017,CONSUMER DISCRETIONARY,13F,09/30/2020,36.31,30.85
J. jill inc,JILL,"",1054.8,3000.0,5.04253e-07,0.0,5360,-1450.4,-57.895577,reduction,0.0117672,Q4 2017,CONSUMER DISCRETIONARY,13F,09/30/2020,1.37,4.02
Ncs multistage holdings inc,NCSM,"",269.05,3000.0,5.04253e-07,0.0,5361,-107.05,-28.463175,reduction,0.0114052,Q3 2017,ENERGY,13F,09/30/2020,4.56,25.0
Sonim technologies inc,SONM,"",3502.0,3000.0,5.04253e-07,0.0,5362,-168.0,-4.577657,reduction,0.0053117,Q2 2019,INFORMATION TECHNOLOGY,13F,09/30/2020,2.76,0.647
Canaan inc. adr,CAN,"",1563.0,3000.0,5.04253e-07,,5363,1563.0,,new,0.0009976,Q3 2020,INFORMATION TECHNOLOGY,13F,09/30/2020,1.87,3.73
Fangdd network group ltd.,DUO,"",439.0,3000.0,5.04253e-07,,5364,439.0,,new,0.0005498,Q3 2020,INFORMATION TECHNOLOGY,13F,09/30/2020,6.87,7.47
Proshares ultrapro short 20 + year t,TTT,"",125.0,3000.0,5.04253e-07,0.0,5365,0.0,0.0,,N/A,Q2 2020, ,13F,09/30/2020,,
Anixa biosciences inc,ANIX,"",958.0,2000.0,3.36168e-07,0.0,5366,0.0,0.0,,0.0040270,Q2 2017,INFORMATION TECHNOLOGY,13F,09/30/2020,3.95,2.85
Clearbridge mlp and midstream closed end,CEM,"",200.0,2000.0,3.36168e-07,,5367,200.0,,new,No Data,Q3 2020,ENERGY,13F,09/30/2020,11.05,17.37
Viacomcbs inc. class a,VIACA,"",82.0,2000.0,3.36168e-07,0.0,5368,15.0,22.38806,addition,0.0000133,Q4 2019,COMMUNICATIONS,13F,09/30/2020,41.5002,37.03
Carnival plc ads adr,CUK,"",132.0,2000.0,3.36168e-07,0.0,5369,-604.0,-82.065217,reduction,0.0000186,Q1 2015,CONSUMER DISCRETIONARY,13F,09/30/2020,12.43,17.99
Macro bank inc adr,BMA,"",157.0,2000.0,3.36168e-07,0.0,5370,-517.0,-76.706231,reduction,0.0002457,Q4 2015,FINANCE,13F,09/30/2020,75.42,15.57
Ballard power systems  inc.,BLDP,"",147.0,2000.0,3.36168e-07,0.0,5371,0.0,0.0,,0.0000602,Q4 2015,ENERGY,13F,09/30/2020,1.56,23.45
Invesco currencyshares swiss franc trust,FXF,"",20.0,2000.0,3.36168e-07,0.0,5372,10.0,100.0,addition,No Data,Q3 2019,FINANCE,13F,09/30/2020,97.32,102.26
The gabelli healthcare & wellness trust,GRX,"",225.0,2000.0,3.36168e-07,0.0,5373,0.0,0.0,,No Data,Q4 2015,HEALTH CARE,13F,09/30/2020,10.25,11.85
Vaneck vect uranium & nuclear energy etf,NLR,"",50.0,2000.0,3.36168e-07,,5374,50.0,,new,No Data,Q3 2020,UTILITIES AND TELECOMMUNICATIONS,13F,09/30/2020,44.57,48.41
Capstone turbine corp,CPST,"",251.0,2000.0,3.36168e-07,0.0,5375,116.0,85.925926,addition,0.0022769,Q2 2014,INDUSTRIALS,13F,09/30/2020,6447.1859,9.85
Spdr s&p international smallcap etf,GWX,"",64.0,2000.0,3.36168e-07,0.0,5376,0.0,0.0,,No Data,Q2 2020,FINANCE,13F,09/30/2020,27.35,34.76
Transatlantic petroleum ltd,TAT,"",5500.0,2000.0,3.36168e-07,0.0,5377,1000.0,22.222222,addition,0.0080191,Q4 2019,ENERGY,13F,09/30/2020,0.2955,
Pacific drilling sa,PACDQ,"",8063.0,2000.0,3.36168e-07,0.0,5378,-8060.0,-49.990697,reduction,0.0107216,Q4 2018,ENERGY,13F,09/30/2020,13.14,
